name,cloneOf,description
ad5crsce,521,Cops 'n' Robbers (PR2495) (Mazooma) (Adder 5) (set 8)
ad5crscf,521,Cops 'n' Robbers (PR2495) (Mazooma) (Adder 5) (set 9)
ad5crscg,521,Cops 'n' Robbers (PR2495) (Mazooma) (Adder 5) (set 10)
ad5crsch,521,Cops 'n' Robbers (PR2628) (Mazooma) (Adder 5) (set 3)
ad5dnd,,Deal or No Deal (Bellfruit) (Adder 5) (set 1)
ad5dnda,530,Deal or No Deal (Bellfruit) (Adder 5) (set 2)
ad5dndb,530,Deal or No Deal (Bellfruit) (Adder 5) (set 3)
ad5dndc,530,Deal or No Deal (Bellfruit) (Adder 5) (set 4)
ad5dndcl,,Deal or No Deal Club (Bellfruit) (Adder 5) (set 1)
ad5dndcla,534,Deal or No Deal Club (Bellfruit) (Adder 5) (set 2)
ad5dndclb,534,Deal or No Deal Club (Bellfruit) (Adder 5) (set 3)
ad5dndclc,534,Deal or No Deal Club (Bellfruit) (Adder 5) (set 4)
ad5dndcld,534,Deal or No Deal Club (Bellfruit) (Adder 5) (set 5)
ad5dndcle,534,Deal or No Deal Club (Bellfruit) (Adder 5) (set 6)
ad5dndclf,534,Deal or No Deal Club (Bellfruit) (Adder 5) (set 20)
ad5dndclg,534,Deal or No Deal Club (Bellfruit) (Adder 5) (set 21)
ad5dndd,530,Deal or No Deal (Bellfruit) (Adder 5) (set 5)
ad5dnddd,,Deal or No Deal Double Deal or No Deal (Bellfruit) (Adder 5) (set 1)
ad5dnddda,543,Deal or No Deal Double Deal or No Deal (Bellfruit) (Adder 5) (set 2)
ad5dnde,530,Deal or No Deal (Bellfruit) (Adder 5) (set 6)
ad5dndf,530,Deal or No Deal (Bellfruit) (Adder 5) (set 7)
ad5dndg,530,Deal or No Deal (Bellfruit) (Adder 5) (set 8)
ad5dndh,530,Deal or No Deal (Bellfruit) (Adder 5) (set 9)
ad5dndi,530,Deal or No Deal (Bellfruit) (Adder 5) (set 10)
ad5dndj,530,Deal or No Deal (Bellfruit) (Adder 5) (set 11)
ad5dndk,530,Deal or No Deal (Bellfruit) (Adder 5) (set 12)
ad5dndl,530,Deal or No Deal (Bellfruit) (Adder 5) (set 13)
ad5dndm,530,Deal or No Deal (Bellfruit) (Adder 5) (set 14)
ad5dndn,530,Deal or No Deal (Bellfruit) (Adder 5) (set 15)
ad5dndo,530,Deal or No Deal (Bellfruit) (Adder 5) (set 16)
ad5dndp,530,Deal or No Deal (Bellfruit) (Adder 5) (set 17)
ad5dndpg,,Deal or No Deal The Perfect Game (Bellfruit) (Adder 5) (set 1)
ad5dndpga,557,Deal or No Deal The Perfect Game (Bellfruit) (Adder 5) (set 2)
ad5dndpgb,557,Deal or No Deal The Perfect Game (Bellfruit) (Adder 5) (set 3)
ad5dndpgc,557,Deal or No Deal The Perfect Game (Bellfruit) (Adder 5) (set 4)
ad5dndpl,,Deal or No Deal Platinum (Bellfruit) (Adder 5) (set 1)
ad5dndpla,561,Deal or No Deal Platinum (Bellfruit) (Adder 5) (set 2)
ad5dndplb,561,Deal or No Deal Platinum (Bellfruit) (Adder 5) (set 3)
ad5dndplc,561,Deal or No Deal Platinum (Bellfruit) (Adder 5) (set 4)
ad5dndq,530,Deal or No Deal (Bellfruit) (Adder 5) (set 18)
ad5dndr,530,Deal or No Deal (Bellfruit) (Adder 5) (set 19)
ad5dndu,530,Deal or No Deal (Bellfruit) (Adder 5) (set 22)
ad5dndv,530,Deal or No Deal (Bellfruit) (Adder 5) (set 23)
ad5etdls,,El Trebol de la Suerte (Bellfruit) (Adder 5)
ad5eyes,,"Eyes Down (PR2242, MAZNEYDW) (Mazooma) (Adder 5) (set 1)"
ad5eyesa,570,"Eyes Down (PR2242, MAZNEYDW) (Mazooma) (Adder 5) (set 2)"
ad5eyesb,570,"Eyes Down (PR2246, MAZNEYDW) (Mazooma) (Adder 5) (set 1)"
ad5eyesc,570,"Eyes Down (PR2246, MAZPEYDW) (Mazooma) (Adder 5) (set 1)"
ad5eyesd,570,"Eyes Down (PR2242, MAZPEYDW) (Mazooma) (Adder 5) (set 1)"
ad5eyese,570,"Eyes Down (PR2242, MAZPEYDW) (Mazooma) (Adder 5) (set 2)"
ad5eyesf,570,"Eyes Down (PR2246, MAZPEYDW) (Mazooma) (Adder 5) (set 2)"
ad5eyesg,570,"Eyes Down (PR2246, MAZNEYDW) (Mazooma) (Adder 5) (set 2)"
ad5gldmn,,Gold Mine (Bellfruit) (Adder 5) (set 1)
ad5gldmna,578,Gold Mine (Bellfruit) (Adder 5) (set 2)
ad5gldmnb,578,Gold Mine (Bellfruit) (Adder 5) (set 3)
ad5gldmnc,578,Gold Mine (Bellfruit) (Adder 5) (set 4)
ad5gldmnd,578,Gold Mine (Bellfruit) (Adder 5) (set 5)
ad5gldmne,578,Gold Mine (Bellfruit) (Adder 5) (set 6)
ad5gldmnf,578,Gold Mine (Bellfruit) (Adder 5) (set 7)
ad5gldmng,578,Gold Mine (Bellfruit) (Adder 5) (set 8)
ad5gldmnh,578,Gold Mine (Bellfruit) (Adder 5) (set 9)
ad5gldmni,578,Gold Mine (Bellfruit) (Adder 5) (set 10)
ad5gldmnj,578,Gold Mine (Bellfruit) (Adder 5) (set 11)
ad5gldmnk,578,Gold Mine (Bellfruit) (Adder 5) (set 12)
ad5gldwn,,Golden Winner (Mazooma) (Adder 5) (set 1)
ad5gldwna,590,Golden Winner (Mazooma) (Adder 5) (set 2)
ad5hir,,Hi Roller (Bellfruit) (Adder 5) (set 1)
ad5hira,592,Hi Roller (Bellfruit) (Adder 5) (set 2)
ad5hirb,592,Hi Roller (Bellfruit) (Adder 5) (set 3)
ad5hirc,592,Hi Roller (Bellfruit) (Adder 5) (set 4)
ad5hircl,592,Hi Roller Club (Bellfruit) (Adder 5) (set 1)
ad5hircla,592,Hi Roller Club (Bellfruit) (Adder 5) (set 2)
ad5hirclb,592,Hi Roller Club (Bellfruit) (Adder 5) (set 3)
ad5jckmo,,"Jackpot Monopoly (PR2226, MAZNJACM) (Mazooma) (Adder 5) (set 1)"
ad5jckmoa,599,"Jackpot Monopoly (PR2226, MAZNJACM) (Mazooma) (Adder 5) (set 2)"
ad5jckmob,599,"Jackpot Monopoly (PR2253, MAZNJACM) (Mazooma) (Adder 5)"
ad5jckmoc,599,"Jackpot Monopoly (PR2226, MAZNJACM) (Mazooma) (Adder 5) (set 3)"
ad5jckmod,599,"Jackpot Monopoly (PR2226, MAZPJACM) (Mazooma) (Adder 5) (set 1)"
ad5jckmoe,599,"Jackpot Monopoly (PR2226, MAZPJACM) (Mazooma) (Adder 5) (set 2)"
ad5lluck,,Lady Luck (Bellfruit) (Adder 5)
ad5mcob,,Monte Carlo Or Bust (Qps) (Adder 5) (set 1)
ad5mcoba,606,Monte Carlo Or Bust (Qps) (Adder 5) (set 2)
ad5mcobb,606,Monte Carlo Or Bust (Qps) (Adder 5) (set 3)
ad5mcobc,606,Monte Carlo Or Bust (Qps) (Adder 5) (set 4)
ad5monop,,"Random Monopoly (PR2217, MAZNRNDN) (Mazooma) (Adder 5) (set 1)"
ad5monopa,610,"Random Monopoly (PR2217, MAZNRNDN) (Mazooma) (Adder 5) (set 2)"
ad5monopb,610,"Random Monopoly (PR2217, MAZNRNDN) (Mazooma) (Adder 5) (set 3)"
ad5monopc,610,"Random Monopoly (PR2217, MAZNRNDN) (Mazooma) (Adder 5) (set 4)"
ad5monopd,610,"Random Monopoly (PR2221, MAZNRNDN) (Mazooma) (Adder 5) (set 1)"
ad5monope,610,"Random Monopoly (PR2221, MAZNRNDN) (Mazooma) (Adder 5) (set 2)"
ad5monopf,610,"Random Monopoly (PR2217, MAZPRNDN) (Mazooma) (Adder 5) (set 1)"
ad5monopg,610,"Random Monopoly (PR2217, MAZPRNDN) (Mazooma) (Adder 5) (set 2)"
ad5monoph,610,"Random Monopoly (PR2217, MAZPRNDN) (Mazooma) (Adder 5) (set 3)"
ad5monopi,610,"Random Monopoly (PR2217, MAZPRNDN) (Mazooma) (Adder 5) (set 4)"
ad5monopj,610,"Random Monopoly (PR2221, MAZPRNDN) (Mazooma) (Adder 5) (set 1)"
ad5monopk,610,"Random Monopoly (PR2221, MAZPRNDN) (Mazooma) (Adder 5) (set 2)"
ad5mowow,,"Monopoly Wheel Of Wealth (PR2365, MAZNBPFP) (Mazooma) (Adder 5) (set 1)"
ad5mowowa,622,"Monopoly Wheel Of Wealth (PR2365, MAZNWOWT) (Mazooma) (Adder 5) (set 1)"
ad5mowowb,622,"Monopoly Wheel Of Wealth (PR2365, MAZNWOWT) (Mazooma) (Adder 5) (set 2)"
ad5mowowc,622,"Monopoly Wheel Of Wealth (PR2389, MAZNWWBU) (Mazooma) (Adder 5)"
ad5mowowd,622,"Monopoly Wheel Of Wealth (PR2365, MAZNMWOW) (Mazooma) (Adder 5)"
ad5mowowe,622,"Monopoly Wheel Of Wealth (PR2365, MAZPBPFP) (Mazooma) (Adder 5) (set 1)"
ad5mowowf,622,"Monopoly Wheel Of Wealth (PR2365, MAZPWOWT) (Mazooma) (Adder 5) (set 1)"
ad5mowowg,622,"Monopoly Wheel Of Wealth (PR2365, MAZPWOWT) (Mazooma) (Adder 5) (set 2)"
ad5mowowh,622,"Monopoly Wheel Of Wealth (PR2389, MAZPWWBU) (Mazooma) (Adder 5)"
ad5mowowi,622,"Monopoly Wheel Of Wealth (PR2365, MAZPMWOW) (Mazooma) (Adder 5)"
ad5mowowj,622,Monopoly Wheel Of Wealth (PR3075) (Adder 5) (set 1)
ad5mowowk,622,Monopoly Wheel Of Wealth (PR3075) (Adder 5) (set 2)
ad5mowowl,622,"Monopoly Wheel Of Wealth (PR2365, MAZNBPFP) (Mazooma) (Adder 5) (set 2)"
ad5mowowm,622,"Monopoly Wheel Of Wealth (PR2365, MAZPBPFP) (Mazooma) (Adder 5) (set 2)"
ad5mr2r,,Monopoly Road To Riches (Mazooma) (Adder 5) (set 1)
ad5mr2ra,636,Monopoly Road To Riches (Mazooma) (Adder 5) (set 2)
ad5mr2rb,636,Monopoly Road To Riches (Mazooma) (Adder 5) (set 3)
ad5mr2rc,636,Monopoly Road To Riches (Mazooma) (Adder 5) (set 4)
ad5mr2rd,636,Monopoly Road To Riches (Mazooma) (Adder 5) (set 5)
ad5mr2re,636,Monopoly Road To Riches (Mazooma) (Adder 5) (set 6)
ad5mr2rf,636,Monopoly Road To Riches (Mazooma) (Adder 5) (set 7)
ad5mr2rg,636,Monopoly Road To Riches (Mazooma) (Adder 5) (set 8)
ad5mr2rh,636,Monopoly Road To Riches (Mazooma) (Adder 5) (set 9)
ad5mww,,Random Monopoly Wonders Of The World (PR2284) (Mazooma) (Adder 5)
ad5mwwa,645,Random Monopoly Wonders Of The World (PR2291) (Mazooma) (Adder 5)
ad5pking,,Poker King (Bellfruit) (Adder 5) (set 1)
ad5pkinga,647,Poker King (Bellfruit) (Adder 5) (set 2)
ad5pp,,"Pink Panther (PR2283, QPSNPINK) (Mazooma) (Adder 5) (set 1)"
ad5ppa,649,"Pink Panther (PR2283, QPSNPINK) (Mazooma) (Adder 5) (set 2)"
ad5ppb,649,"Pink Panther (PR2267, MAZNPINK) (Mazooma) (Adder 5) (set 1)"
ad5ppbtb,,"Pink Panther Break The Bank (PR2304, QPSNPPBB) (Qps) (Adder 5) (set 1)"
ad5ppbtba,652,"Pink Panther Break The Bank (PR2304, QPSNPPBB) (Qps) (Adder 5) (set 2)"
ad5ppbtbb,652,"Pink Panther Break The Bank (PR2304, QPSPPPBB) (Qps) (Adder 5) (set 1)"
ad5ppbtbc,652,"Pink Panther Break The Bank (PR2304, QPSPPPBB) (Qps) (Adder 5) (set 2)"
ad5ppc,649,"Pink Panther (PR2267, MAZNPINK) (Mazooma) (Adder 5) (set 2)"
ad5ppd,649,Pink Panther (MAZNPINK) (Mazooma) (Adder 5) (set 1)
ad5ppe,649,Pink Panther (MAZNPINK) (Mazooma) (Adder 5) (set 2)
ad5ppf,649,"Pink Panther (PR2283, QPSPPINK) (Mazooma) (Adder 5) (set 1)"
ad5ppg,649,"Pink Panther (PR2283, QPSPPINK) (Mazooma) (Adder 5) (set 2)"
ad5pph,649,"Pink Panther (PR2267, MAZPPINK) (Mazooma) (Adder 5)"
ad5ppi,649,Pink Panther (MAZPPINK) (Mazooma) (Adder 5) (set 1)
ad5ppj,649,Pink Panther (MAZPPINK) (Mazooma) (Adder 5) (set 2)
ad5rapid,,Rapid Pay (Bellfruit) (Adder 5) (set 1)
ad5rapida,664,Rapid Pay (Bellfruit) (Adder 5) (set 2)
ad5rcash,,Reel Cash (Mazooma) (Adder 5) (set 1)
ad5rcasha,666,Reel Cash (Mazooma) (Adder 5) (set 2)
ad5rroul,,Reel Roulette (QPSNRLRO) (Mazooma) (Adder 5)
ad5rroula,668,Reel Roulette (QPSPRLRO) (Mazooma) (Adder 5)
ad5rroulb,668,Reel Roulette (MAZNRERO) (Mazooma) (Adder 5)
ad5rroulc,668,Reel Roulette (MAZPRERO) (Mazooma) (Adder 5)
ad5rsclb,,"Random Spinner Club (PR1669, BFGNRNDN) (Bellfruit) (Adder 5) (set 1)"
ad5rsclba,672,"Random Spinner Club (PR1826, BFGNRNDN) (Bellfruit) (Adder 5) (set 1)"
ad5rsclbb,672,"Random Spinner Club (PR1826, BFGNRNDN) (Bellfruit) (Adder 5) (set 2)"
ad5rsclbc,672,"Random Spinner Club (PR1669, BFGNRNDN) (Bellfruit) (Adder 5) (set 2)"
ad5rsclbd,672,"Random Spinner Club (PR1669, BFGNRNDN) (Bellfruit) (Adder 5) (set 3)"
ad5rsclbe,672,"Random Spinner Club (PR1669, BFGNRNDN) (Bellfruit) (Adder 5) (set 4)"
ad5rsclbf,672,"Random Spinner Club (PR1669, BFGPRNDN) (Bellfruit) (Adder 5) (set 1)"
ad5rsclbg,672,"Random Spinner Club (PR1826, BFGPRNDN) (Bellfruit) (Adder 5) (set 1)"
ad5rsclbh,672,"Random Spinner Club (PR1826, BFGPRNDN) (Bellfruit) (Adder 5) (set 2)"
ad5rsclbi,672,"Random Spinner Club (PR1669, BFGPRNDN) (Bellfruit) (Adder 5) (set 2)"
ad5rsclbj,672,"Random Spinner Club (PR1669, BFGPRNDN) (Bellfruit) (Adder 5) (set 3)"
ad5rsnw,,"Random Spin 'n' Win (PR2226, MAZNRNDN) (Mazooma) (Adder 5) (set 1)"
ad5rsnwa,683,"Random Spin 'n' Win (PR2226, MAZNRNDN) (Mazooma) (Adder 5) (set 2)"
ad5rsnwb,683,"Random Spin 'n' Win (PR2226, MAZPRNDN) (Mazooma) (Adder 5) (set 1)"
ad5rsnwc,683,"Random Spin 'n' Win (PR2226, MAZPRNDN) (Mazooma) (Adder 5) (set 2)"
ad5rspin,,"Random Spinner (PR1669, BFGNRNDN) (Bellfruit) (Adder 5) (set 1)"
ad5rspinb,687,"Random Spinner (PR1669, BFGPRNDN) (Bellfruit) (Adder 5) (set 2)"
ad5rspinc,687,Random Spinner (Bellfruit) (Adder 5) (set 1)
ad5rsrm,,Ronnie O'Sullivan's Rocket Money (Bellfruit) (Adder 5) (set 1)
ad5rsrma,690,Ronnie O'Sullivan's Rocket Money (Bellfruit) (Adder 5) (set 2)
ad5rsrr,690,Ronnie O'Sullivan's Rocket Money (Bellfruit) (Adder 5) (set 3)
ad5rsrra,690,Ronnie O'Sullivan's Rocket Money (Bellfruit) (Adder 5) (set 4)
ad5rwclb,,"Random Winner Club (PR1756, BFGNRWSX) (Bellfruit) (Adder 5) (set 1)"
ad5rwclba,694,"Random Winner Club (PR1756, BFGNRWSX) (Bellfruit) (Adder 5) (set 2)"
ad5rwclbb,694,"Random Winner Club (PR1756, BFGPRWSX) (Bellfruit) (Adder 5) (set 1)"
ad5rwclbc,694,"Random Winner Club (PR1756, BFGPRWSX) (Bellfruit) (Adder 5) (set 2)"
ad5rwclbd,694,"Random Winner Club (PR1757, BFGPRWCL) (Bellfruit) (Adder 5)"
ad5rwclbe,694,"Random Winner Club (PR1757, BFGNRWCL) (Bellfruit) (Adder 5)"
ad5sslam,,Super Slam (Bellfruit) (Adder 5) (set 1)
ad5sslama,700,Super Slam (Bellfruit) (Adder 5) (set 2)
ad5sslamb,700,Super Slam (Bellfruit) (Adder 5) (set 3)
ad5sslamc,700,Super Slam (Bellfruit) (Adder 5) (set 4)
ad5sslamd,700,Super Slam (Bellfruit) (Adder 5) (set 5)
ad5sslame,700,Super Slam (Bellfruit) (Adder 5) (set 6)
ad5sslamf,700,Super Slam (Bellfruit) (Adder 5) (set 7)
ad5tornc,,"Tornado Club (PR1629, 5.5, rv 8, BFGNTORD) (Bellfruit) (Adder 5)"
ad5tornca,707,"Tornado Club (PR1629, 5.8, rv 7, BFGNTORD) (Bellfruit) (Adder 5)"
ad5torncb,707,"Tornado Club (PR1629, 5.5, rv 8, BFGPTORD) (Bellfruit) (Adder 5)"
ad5torncc,707,"Tornado Club (PR1629, 5.8, rv 7, BFGPTORD) (Bellfruit) (Adder 5)"
ad5torncd,707,"Tornado Club (PR1627, 0.1, rv 1, BFGPTORN) (Bellfruit) (Adder 5)"
ad5tornce,707,"Tornado Club (PR1627, 0.1, rv 1, BFGNTORN) (Bellfruit) (Adder 5)"
ad5vlv,,Viva Las Vegas (Bellfruit) (Adder 5) (set 1)
ad5vlvb,713,Viva Las Vegas (Bellfruit) (Adder 5) (set 2)
ad5vlvc,713,Viva Las Vegas (Bellfruit) (Adder 5) (set 3)
ad5vlvd,713,Viva Las Vegas (Bellfruit) (Adder 5) (set 4)
ad5vlve,713,Viva Las Vegas (Bellfruit) (Adder 5) (set 5)
ad5vlvf,713,Viva Las Vegas (Bellfruit) (Adder 5) (set 6)
ad5vpa,,Video Poker Ace (Bellfruit) (Adder 5) (set 1)
ad5vpaa,719,Video Poker Ace (Bellfruit) (Adder 5) (set 2)
ad5vpab,719,Video Poker Ace (Bellfruit) (Adder 5) (set 3)
ad5vpac,719,Video Poker Ace (Bellfruit) (Adder 5) (set 4)
adacp150p,,CP-150 Plus
adam,,Adam
addocalc,,Addometer Calculator
adds2020,,ADDS 2020
adillor,,"Armadillo Racing (World, AM2 Ver.A)"
adillorj,727,"Armadillo Racing (Japan, AM1 Ver.A)"
adm12,,ADM 12 Video Display Terminal
adm23,,ADM 23 Smart Terminal
adm31,,ADM-31 Data Display Terminal
adm36,,ADM 36 Video Display Terminal
adonis,1351,"Adonis (0200751V, NSW/ACT)"
adonisa,0,"Adonis (0100751V, NSW/ACT)"
adonisa6,1352,"Adonis (0151178, US)"
adonisce,0,"Adonis - Cash Express (0201005V, NSW/ACT)"
adonisu,0,"Adonis (BHG1508, US)"
adpoker,,Amstar Draw Poker
adults,,"Adults Only (Ukraine, V. 43.23)"
adultsa,739,"Adults Only (Ukraine, V. 43.17)"
aduskcm,1352,"African Dusk - Mr. Cashman (20006711, NSW/ACT)"
advision,,Adventure Vision
advsnha,1322,Advision Home Arcade
aerfboo2,747,"Aero Fighters (bootleg, set 2)"
aerfboot,747,"Aero Fighters (bootleg, set 1)"
aeroboto,8457,Aeroboto
aerofgt,,Aero Fighters (World / USA + Canada / Korea / Hong Kong / Taiwan) (newer hardware)
aerofgtb,747,"Aero Fighters (Taiwan / Japan, set 1)"
aerofgtc,747,"Aero Fighters (Taiwan / Japan, set 2)"
aerofgts,4068,Aero Fighters Special (USA)
aerofgtsg,4070,Aero Fighters Special (VER 1.00G)
aerofgtst,0,Aero Fighters Special (Taiwan)
aerolitol,1621,Aerolitos Espaciales (Spanish bootleg of Asteroids)
aerolitos,1621,Aerolitos (Spanish bootleg of Asteroids)
aes,,Neo-Geo AES (NTSC)
afbm7800,,Atari Flashback Mini 7800
afbp4,,Atari Flashback Portable (version 4)
afighter,,Action Fighter (FD1089A 317-0018)
afightera,758,Action Fighter (unprotected)
afighterb,758,"Action Fighter (unprotected, analog controls)"
afighterc,758,Action Fighter (FD1089B 317-unknown)
afighterd,758,"Action Fighter (FD1089B 317-unknown, analog controls)"
afightere,758,"Action Fighter (System 16B, unprotected, analog controls)"
afighterf,758,"Action Fighter (System 16B, FD1089B 317-unknown, analog controls)"
afighterg,758,"Action Fighter (System 16B, FD1089B 317-unknown)"
afighterh,758,"Action Fighter (System 16B, FD1089A 317-0018)"
afire,1653,Astro Fire
afm_10,770,Attack From Mars (1.0)
afm_11,770,Attack From Mars (1.1)
afm_113,,"Attack From Mars (1.13, Free play)"
afm_113b,770,Attack From Mars (1.13b)
afm_11u,770,Attack From Mars (1.1 Ultrapin)
afterhrs,1352,"After Hours (0251071, US)"
aftor,,Af-Tor
aftrshok,,"Aftershock (Lazer-Tron, set 1)"
aftrshoka,775,"Aftershock (Lazer-Tron, set 2)"
afv_l4,,Addams Family Values (Coin Dropper L-4)
agallet,,Air Gallet (Europe)
agalleta,778,"Air Gallet (older, Europe)"
agalletah,778,"Air Gallet (older, Hong Kong)"
agalletaj,778,"Akuu Gallet (older, Japan)"
agalletak,778,"Air Gallet (older, Korea)"
agalletat,778,"Air Gallet (older, Taiwan)"
agalletau,778,"Air Gallet (older, USA)"
agalleth,778,Air Gallet (Hong Kong)
agalletj,778,Akuu Gallet (Japan)
agalletk,778,Air Gallet (Korea)
agallett,778,Air Gallet (Taiwan)
agalletu,778,Air Gallet (USA)
agat7,1195,Agat-7
agat9,1195,Agat-9
age_cand,,Candy Crane (AGE)
agent777,,Agents 777
agentx1,3888,"Agent X (prototype, rev 1)"
agentx2,3888,"Agent X (prototype, rev 2)"
agentx3,3888,"Agent X (prototype, rev 3)"
agentx4,3888,"Agent X (prototype, rev 4)"
agress,,Agress - Missile Daisenryaku (Japan)
agressb,798,Agress - Missile Daisenryaku (English bootleg)
agsoccer,,"A.G. Soccer Ball (R18u, 2.5L sound)"
agsoccer07,800,A.G. Soccer Ball (R07u)
agsoccera,800,"A.G. Soccer Ball (R18u, 2.1 sound)"
agvision,,AgVision
ai1000,25214,AI-1000
aid80f,,AID-80F Development System
aim65,,AIM 65
aim65_40,,AIM-65/40
aimode,24443,Ai-mode - Pet Shiiku (Japan)
ainferno,,Air Inferno (World)
ainfernoj,809,Air Inferno (Japan)
ainfernou,809,Air Inferno (US)
airass,,Air Assault (World)
airattck,,Air Attack (set 1)
airattcka,813,Air Attack (set 2)
airbase99,,AiRBase 99
airblsjs,,"Air-Blaster Joystick (AB1500, PAL)"
airbustr,,Air Buster: Trouble Specialty Raid Unit (World)
airbustrb,817,Air Buster: Trouble Specialty Raid Unit (bootleg)
airbustrj,817,Air Buster: Trouble Specialty Raid Unit (Japan)
airco22b,,"Air Combat 22 (Japan, ACS1 Ver.B)"
aircomb,,"Air Combat (AC2, US)"
aircombj,821,"Air Combat (AC1, Japan)"
airduel,,"Air Duel (World, M82 hardware)"
airdueljm72,823,"Air Duel (Japan, M72 hardware)"
airduelm72,823,"Air Duel (World, M72 hardware)"
airduelu,823,"Air Duel (US location test, M82 hardware)"
airlbios,,NAOMI Airline Pilots (deluxe) BIOS
airrace,,Air Race (prototype)
airraid,,Air Raid (Single PCB)
airtrix,10584,Air Trix (Rev A)
airtrixo,0,Air Trix (original)
airwlkrs,,Air Walkers
airwolf,,Airwolf
airwolfa,833,Airwolf (US)
aiwamcd,34799,"Mega-CD CSD-G1M (Japan, NTSC)"
ajax,,Ajax
ajaxj,836,Ajax (Japan)
ajofrin,,Ajofrin City
ajuno1,,Alpha Juno-1 (JU-1) Programmable Polyphonic Synthesizer
ajuno2,,Alpha Juno-2 (JU-2) Programmable Polyphonic Synthesizer
akamaru,,Panel &amp; Variety Akamaru Q Joushou Dont-R
akamj,,"Aka Mahjong (Double Bet, ver 1 16)"
akazukin,,Akazukin (Japan)
aking,,"Angler King (Japan, AG1 Ver. A)"
akiss,,Mahjong Angel Kiss (ver 1.0)
akkaarrh,,Akka Arrh (prototype)
akkanvdr,36540,Akkanbeder (Ver 2.5J 1995/06/14)
akumajou,10466,Akuma-Jou Dracula (Japan version P)
akumajoun,10466,Akuma-Jou Dracula (Japan version N)
al486vd,11047,AL486V-D Rev:1.1
al520ex,4337,Aleste 520EX
al8800bt,,Altair 8800bt
alacou,11047,Cougar
aladmdb,,Aladdin (bootleg of Mega Drive version)
alaleolx,11047,LEOPARD LX
alantin,,Alantin - Aladdin's Magic Lamp
alator2,11047,Tornado 2
albatross,37490,Albatross (US prototype?)
albert,1195,Albert
alcapone,,Al Capone
alcat258,,Terminatel 258
alcat7100,,Terminal 7100
alcat_l7,,Alley Cats (Shuffle) (L-7)
alchemst,1351,"Alchemist (01J02046, Venezuela)"
alchemy,1352,"Alchemy (1J009611, NSW/ACT)"
alcon,,Alcon (US)
aleck64,,Aleck64 PIF BIOS
alesqs7,,Alesis QS7 musical keyboard
alexkidd,,"Alex Kidd: The Lost Stars (set 2, unprotected)"
alexkidd1,869,"Alex Kidd: The Lost Stars (set 1, FD1089A 317-0021)"
alfa,26706,Didaktik Alfa
alfaskop4101,,Alfaskop Communication Processor 4101
alfaskop4110,,Alfaskop Display Unit 4110
alfaskop4120,,Alfaskop Flexible Disk Unit 4120
alg3do,,ALG 3DO BIOS
alg_bios,,American Laser Games BIOS
algar_l1,,Algar (L-1)
ali,,Ali
alibaba,,Ali Baba and 40 Thieves
alibabab,879,Mustafa and 40 Thieves (bootleg)
alice,22548,Alice
alice32,,Alice 32
alice90,882,Alice 90
alien,,Alien: The Arcade Medal Edition (satellite)
alien3,,Alien3: The Gun (World)
alien3j,885,Alien3: The Gun (Japan)
alien3u,885,"Alien3: The Gun (US, Rev A)"
alienar,,Alien Arena
alienaru,888,Alien Arena (Stargate upgrade)
aliencha,,Alien Challenge (World)
alienchac,890,Alien Challenge (China)
aliencr,,Alien Crush (United Amusements PC Engine)
alienfev,,Chibi Pachi: Alien Fever
alienfnt,24138,Alien Front (Rev T)
alienfnta,0,Alien Front (Rev A)
alieninv,11306,Alien Invasion
alieninvp2,11306,Alien Invasion Part II
aliens,,Aliens (World set 1)
aliens2,898,Aliens (World set 2)
aliens3,898,Aliens (World set 3)
aliens4,898,Aliens (World set 4)
aliensa,898,Aliens (Asia)
aliensec,,Alien Sector
aliensj,898,Aliens (Japan set 1)
aliensj2,898,Aliens (Japan set 2)
alienstr,,Alien Star
aliensu,898,Aliens (US)
aliensyn,,"Alien Syndrome (set 4, System 16B, unprotected)"
aliensyn2,908,"Alien Syndrome (set 2, System 16A, FD1089A 317-0033)"
aliensyn3,908,"Alien Syndrome (set 3, System 16B, FD1089A 317-0033)"
aliensyn5,908,"Alien Syndrome (set 5, System 16A, FD1089B 317-0037)"
aliensyn7,908,"Alien Syndrome (set 7, System 16B, MC-8123B 317-00xx)"
aliensynj,908,"Alien Syndrome (set 6, Japan, new, System 16B, FD1089A 317-0033)"
aliensynjo,908,"Alien Syndrome (set 1, Japan, old, System 16A, FD1089A 317-0033)"
aligator,,"Alligator Hunt (World, protected)"
aligatorp,915,"Alligator Hunt (protected, prototype?)"
aligators,915,"Alligator Hunt (Spain, protected)"
aligatorun,915,"Alligator Hunt (unprotected, set 1)"
aligatoruna,915,"Alligator Hunt (unprotected, set 2)"
alim1217,11047,386sx motherboards using the ALi M1217 chipset
alim1419,11047,386 motherboards using the ALi M1419 chipset
alim1429,11047,386 motherboards using the ALi M1429 A1 and M1431 A2 chipset
alim1489,11047,486 motherboards using the ALi 1487/1489 chipset
alinvade,,Alien Invaders
alleymas,,Alley Master
allied,,Allied System
alm16,929,Mephisto Almeria 16 Bit (v0.13)
alm16a,929,Mephisto Almeria 16 Bit (v0.121)
alm32,,Mephisto Almeria 32 Bit
alnattck,,Alien Attack
alnchase,,Alien Chase
alpha1v,,Alpha One (Vision Electronics)
alphaho,,Alpha Fighter / Head On
alphahob,933,Missile / Circuit (bootleg of Alpha Fighter / Head On)
