name,cloneOf,description
ddsomr2,2601,Dungeons &amp; Dragons: Shadow over Mystara (Euro 960209)
ddsomr3,2601,Dungeons &amp; Dragons: Shadow over Mystara (Euro 960208)
ddsomu,2601,Dungeons &amp; Dragons: Shadow over Mystara (USA 960619)
ddsomur1,2601,Dungeons &amp; Dragons: Shadow over Mystara (USA 960209)
ddsomjr1,2601,Dungeons &amp; Dragons: Shadow over Mystara (Japan 960206)
ddsomj,2601,Dungeons &amp; Dragons: Shadow over Mystara (Japan 960619)
ddsoma,2601,Dungeons &amp; Dragons: Shadow over Mystara (Asia 960619)
ddsomh,2601,Dungeons &amp; Dragons: Shadow over Mystara (Hispanic 960223)
ddsomb,2601,Dungeons &amp; Dragons: Shadow over Mystara (Brazil 960223)
sfa2,,Street Fighter Alpha 2 (Euro 960229)
sfa2u,2612,Street Fighter Alpha 2 (USA 960306)
sfz2j,2612,Street Fighter Zero 2 (Japan 960227)
sfz2a,2612,Street Fighter Zero 2 (Asia 960227)
sfz2b,2612,Street Fighter Zero 2 (Brazil 960531)
sfz2br1,2612,Street Fighter Zero 2 (Brazil 960304)
sfz2h,2612,Street Fighter Zero 2 (Hispanic 960304)
sfz2n,2612,Street Fighter Zero 2 (Oceania 960229)
spf2t,,Super Puzzle Fighter II Turbo (USA 960620)
spf2xj,2620,Super Puzzle Fighter II X (Japan 960531)
spf2ta,2620,Super Puzzle Fighter II Turbo (Asia 960529)
spf2th,2620,Super Puzzle Fighter II Turbo (Hispanic 960531)
qndream,,Quiz Nanairo Dreams: Nijiirochou no Kiseki (Japan 960826)
megaman2,,Mega Man 2: The Power Fighters (USA 960708)
megaman2a,2625,Mega Man 2: The Power Fighters (Asia 960708)
rockman2j,2625,Rockman 2: The Power Fighters (Japan 960708)
megaman2h,2625,Mega Man 2: The Power Fighters (Hispanic 960712)
gigamn2,2625,Giga Man 2: The Power Fighters (bootleg of Mega Man 2: The Power Fighters)
sfz2al,,Street Fighter Zero 2 Alpha (Asia 960826)
sfz2alj,2630,Street Fighter Zero 2 Alpha (Japan 960805)
sfz2alh,2630,Street Fighter Zero 2 Alpha (Hispanic 960813)
sfz2alb,2630,Street Fighter Zero 2 Alpha (Brazil 960813)
xmvsf,,X-Men Vs. Street Fighter (Euro 961004)
xmvsfr1,2634,X-Men Vs. Street Fighter (Euro 960910)
xmvsfu,2634,X-Men Vs. Street Fighter (USA 961023)
xmvsfur1,2634,X-Men Vs. Street Fighter (USA 961004)
xmvsfj,2634,X-Men Vs. Street Fighter (Japan 961004)
xmvsfjr1,2634,X-Men Vs. Street Fighter (Japan 960910)
xmvsfjr2,2634,X-Men Vs. Street Fighter (Japan 960909)
xmvsfa,2634,X-Men Vs. Street Fighter (Asia 961023)
xmvsfar1,2634,X-Men Vs. Street Fighter (Asia 960919)
xmvsfar2,2634,X-Men Vs. Street Fighter (Asia 960910)
xmvsfh,2634,X-Men Vs. Street Fighter (Hispanic 961004)
xmvsfb,2634,X-Men Vs. Street Fighter (Brazil 961023)
batcir,,Battle Circuit (Euro 970319)
batcirj,2646,Battle Circuit (Japan 970319)
batcira,2646,Battle Circuit (Asia 970319)
vsav,,Vampire Savior: The Lord of Vampire (Euro 970519)
vsavu,2649,Vampire Savior: The Lord of Vampire (USA 970519)
vsavj,2649,Vampire Savior: The Lord of Vampire (Japan 970519)
vsava,2649,Vampire Savior: The Lord of Vampire (Asia 970519)
vsavh,2649,Vampire Savior: The Lord of Vampire (Hispanic 970519)
mshvsf,,Marvel Super Heroes Vs. Street Fighter (Euro 970625)
mshvsfu,2654,Marvel Super Heroes Vs. Street Fighter (USA 970827)
mshvsfu1,2654,Marvel Super Heroes Vs. Street Fighter (USA 970625)
mshvsfj,2654,Marvel Super Heroes Vs. Street Fighter (Japan 970707)
mshvsfj1,2654,Marvel Super Heroes Vs. Street Fighter (Japan 970702)
mshvsfj2,2654,Marvel Super Heroes Vs. Street Fighter (Japan 970625)
mshvsfh,2654,Marvel Super Heroes Vs. Street Fighter (Hispanic 970625)
mshvsfa,2654,Marvel Super Heroes Vs. Street Fighter (Asia 970625)
mshvsfa1,2654,Marvel Super Heroes Vs. Street Fighter (Asia 970620)
mshvsfb,2654,Marvel Super Heroes Vs. Street Fighter (Brazil 970827)
mshvsfb1,2654,Marvel Super Heroes Vs. Street Fighter (Brazil 970625)
csclub,,Capcom Sports Club (Euro 971017)
csclub1,2665,Capcom Sports Club (Euro 970722)
csclubj,2665,Capcom Sports Club (Japan 970722)
cscluba,2665,Capcom Sports Club (Asia 970722)
csclubh,2665,Capcom Sports Club (Hispanic 970722)
sgemf,,Super Gem Fighter Mini Mix (USA 970904)
pfghtj,2670,Pocket Fighter (Japan 970904)
sgemfa,2670,Super Gem Fighter: Mini Mix (Asia 970904)
sgemfh,2670,Super Gem Fighter: Mini Mix (Hispanic 970904)
vhunt2r1,2675,Vampire Hunter 2: Darkstalkers Revenge (Japan 970913)
vhunt2,,Vampire Hunter 2: Darkstalkers Revenge (Japan 970929)
vsav2,,Vampire Savior 2: The Lord of Vampire (Japan 970913)
mvsc,,Marvel Vs. Capcom: Clash of Super Heroes (Euro 980123)
mvscr1,2677,Marvel Vs. Capcom: Clash of Super Heroes (Euro 980112)
mvscu,2677,Marvel Vs. Capcom: Clash of Super Heroes (USA 980123)
mvscur1,2677,Marvel Vs. Capcom: Clash of Super Heroes (USA 971222)
mvscj,2677,Marvel Vs. Capcom: Clash of Super Heroes (Japan 980123)
mvscjr1,2677,Marvel Vs. Capcom: Clash of Super Heroes (Japan 980112)
mvsca,2677,Marvel Vs. Capcom: Clash of Super Heroes (Asia 980123)
mvscar1,2677,Marvel Vs. Capcom: Clash of Super Heroes (Asia 980112)
mvsch,2677,Marvel Vs. Capcom: Clash of Super Heroes (Hispanic 980123)
mvscb,2677,Marvel Vs. Capcom: Clash of Super Heroes (Brazil 980123)
sfa3,,Street Fighter Alpha 3 (Euro 980904)
sfa3u,2687,Street Fighter Alpha 3 (USA 980904)
sfa3ur1,2687,Street Fighter Alpha 3 (USA 980629)
sfa3h,2687,Street Fighter Alpha 3 (Hispanic 980629)
sfa3b,2687,Street Fighter Alpha 3 (Brazil 980629)
sfz3j,2687,Street Fighter Zero 3 (Japan 980904)
sfz3jr1,2687,Street Fighter Zero 3 (Japan 980727)
sfz3jr2,2687,Street Fighter Zero 3 (Japan 980629)
sfz3a,2687,Street Fighter Zero 3 (Asia 980904)
sfz3ar1,2687,Street Fighter Zero 3 (Asia 980701)
gigawing,,Giga Wing (USA 990222)
gigawingj,2697,Giga Wing (Japan 990223)
gigawinga,2697,Giga Wing (Asia 990222)
gigawingh,2697,Giga Wing (Hispanic 990222)
gigawingb,2697,Giga Wing (Brazil 990222)
jyangoku,,Jyangokushi: Haoh no Saihai (Japan 990527)
dimahoo,,Dimahoo (Euro 000121)
dimahoou,2703,Dimahoo (USA 000121)
gmahou,2703,Great Mahou Daisakusen (Japan 000121)
mmatrix,,Mars Matrix: Hyper Solid Shooting (USA 000412)
mmatrixj,2706,Mars Matrix: Hyper Solid Shooting (Japan 000412)
1944,,1944: The Loop Master (USA 000620)
1944j,2708,1944: The Loop Master (Japan 000620)
mpang,,Mighty! Pang (Euro 001010)
mpangr1,2710,Mighty! Pang (Euro 000925)
mpangu,2710,Mighty! Pang (USA 001010)
mpangj,2710,Mighty! Pang (Japan 001011)
progear,,Progear (USA 010117)
progearj,2714,Progear no Arashi (Japan 010117)
progeara,2714,Progear (Asia 010117)
pzloop2,,Puzz Loop 2 (Euro 010302)
pzloop2j,2717,Puzz Loop 2 (Japan 010205)
choko,,Janpai Puzzle Choukou (Japan 010820)
hsf2,,Hyper Street Fighter 2: The Anniversary Edition (USA 040202)
hsf2j,2720,Hyper Street Fighter 2: The Anniversary Edition (Japan 031222)
hsf2a,2720,Hyper Street Fighter 2: The Anniversary Edition (Asia 040202)
ssf2ud,2496,Super Street Fighter II: The New Challengers (USA 930911 Phoenix Edition) (bootleg)
ddtodd,2513,Dungeons &amp; Dragons: Tower of Doom (Euro 940412 Phoenix Edition) (bootleg)
avspd,2529,Alien vs. Predator (Euro 940520 Phoenix Edition) (bootleg)
dstlku1d,2534,Darkstalkers: The Night Warriors (USA 940705 Phoenix Edition) (bootleg)
ringdstd,2542,Ring of Destruction: Slammasters II (Euro 940902 Phoenix Edition) (bootleg)
xmcotad,2552,X-Men: Children of the Atom (Euro 950105 Phoenix Edition) (bootleg)
nwarrud,2562,Night Warriors: Darkstalkers' Revenge (USA 950406 Phoenix Edition) (bootleg)
sfad,2573,Street Fighter Alpha: Warriors' Dreams (Euro 950727 Phoenix Edition) (bootleg)
mshud,2588,Marvel Super Heroes (US 951024 Phoenix Edition) (bootleg)
19xxd,2595,19XX: The War Against Destiny (USA 951207 Phoenix Edition) (bootleg)
sfz2ad,2612,Street Fighter Zero 2 (Asia 960227 Phoenix Edition) (bootleg)
spf2xjd,2620,Super Puzzle Fighter II X (Japan 960531 Phoenix Edition) (bootleg)
ddsomud,2601,Dungeons &amp; Dragons: Shadow over Mystara (USA 960619 Phoenix Edition) (bootleg)
megamn2d,2625,Mega Man 2: The Power Fighters (USA 960708 Phoenix Edition) (bootleg)
sfz2ald,2630,Street Fighter Zero 2 Alpha (Asia 960826 Phoenix Edition) (bootleg)
xmvsfu1d,2634,X-Men Vs. Street Fighter (USA 961004 Phoenix Edition) (bootleg)
batcird,2646,Battle Circuit (Euro 970319 Phoenix Edition) (bootleg)
vsavd,2649,Vampire Savior: The Lord of Vampire (Euro 970519 Phoenix Edition) (bootleg)
mvscud,2677,Marvel Vs. Capcom: Clash of Super Heroes (USA 980123 Phoenix Edition) (bootleg)
sfa3ud,2687,Street Fighter Alpha 3 (USA 980904 Phoenix Edition) (bootleg)
gwingjd,2697,Giga Wing (Japan 990223 Phoenix Edition) (bootleg)
1944d,2708,1944: The Loop Master (USA 000620 Phoenix Edition) (bootleg)
progerjd,2714,Progear no Arashi (Japan 010117 Phoenix Edition) (bootleg)
hsf2d,2720,Hyper Street Fighter II: The Anniversary Edition (Asia 040202 Phoenix Edition) (bootleg)
ssf2tbd,2496,Super Street Fighter II: The Tournament Battle (World 931119 Phoenix Edition) (bootleg)
ssf2xjd,2524,Super Street Fighter II X: Grand Master Challenge (Japan 940223 Phoenix Edition) (bootleg)
sgemfd,2670,Super Gem Fighter Mini Mix (USA 970904 Phoenix Edition) (bootleg)
armwar1d,2545,Armored Warriors (Euro 941011 Phoenix Edition) (bootleg)
dimahoud,2703,Dimahoo (USA 000121 Phoenix Edition) (bootleg)
mmatrixd,2706,Mars Matrix: Hyper Solid Shooting (Japan 000412 Phoenix Edition) (bootleg)
sfiii,,"Street Fighter III: New Generation (USA, 970204)"
sfiiij,2753,"Street Fighter III: New Generation (Japan, 970204)"
sfiii2,,"Street Fighter III 2nd Impact: Giant Attack (USA, 970930)"
sfiii2j,2755,"Street Fighter III 2nd Impact: Giant Attack (Japan, 970930)"
sfiii3,,"Street Fighter III 3rd Strike: Fight for the Future (USA, 990608)"
sfiii3a,2757,"Street Fighter III 3rd Strike: Fight for the Future (USA, 990512)"
jojo,,"JoJo's Venture / JoJo no Kimyouna Bouken (Japan, 990108)"
jojoa,2759,"JoJo's Venture / JoJo no Kimyouna Bouken (Japan, 981202)"
jojoba,,"JoJo's Bizarre Adventure: Heritage for the Future / JoJo no Kimyouna Bouken: Miraie no Isan (Japan, 990913)"
redearth,,"Red Earth (Euro, 961121)"
warzard,2762,"Warzard (Japan, 961121)"
sfiiin,2753,"Street Fighter III: New Generation (Asia, 970204, NO CD)"
sfiii2n,2755,"Street Fighter III 2nd Impact: Giant Attack (Asia, 970930, NO CD)"
sfiii3n,2757,"Street Fighter III 3rd Strike: Fight for the Future (Japan, 990608, NO CD)"
sfiii3an,2757,"Street Fighter III 3rd Strike: Fight for the Future (Japan, 990512, NO CD)"
jojon,2759,"JoJo's Venture / JoJo no Kimyouna Bouken (Asia, 990108, NO CD)"
jojoan,2759,"JoJo's Venture / JoJo no Kimyouna Bouken (Asia, 981202, NO CD)"
jojoban,2761,"JoJo's Bizarre Adventure: Heritage for the Future / JoJo no Kimyouna Bouken: Miraie no Isan (Japan, 990913, NO CD)"
jojobane,2761,"JoJo's Bizarre Adventure: Heritage for the Future / JoJo no Kimyouna Bouken: Miraie no Isan (Euro, 990913, NO CD)"
redeartn,2762,"Red Earth (961121, NO CD)"
cpzn1,,ZN1
ts2,,Battle Arena Toshinden 2 (USA 951124)
ts2j,2774,Battle Arena Toshinden 2 (Japan 951124)
starglad,,Star Gladiator (USA 960627)
stargladj,2776,Star Gladiator (Japan 960627)
sfex,,Street Fighter EX (Euro 961219)
sfexu,2778,Street Fighter EX (USA 961219)
sfexa,2778,Street Fighter EX (Asia 961219)
sfexj,2778,Street Fighter EX (Japan 961130)
glpracr,,Gallop Racer (Japan Ver 9.01.12)
sfexp,,Street Fighter EX Plus (USA 970407)
sfexpu1,2783,Street Fighter EX Plus (USA 970311)
sfexpj,2783,Street Fighter EX Plus (Japan 970311)
cpzn2,,ZN2
rvschool,,Rival Schools (USA 971117)
rvschoola,2787,Rival Schools (Asia 971117)
jgakuen,2787,Justice Gakuen (Japan 971117)
sfex2,,Street Fighter EX 2 (USA 980526)
sfex2j,2790,Street Fighter EX 2 (Japan 980312)
sfex2a,2790,Street Fighter EX 2 (Asia 980312)
sfex2h,2790,Street Fighter EX 2 (Hispanic 980312)
plsmaswd,,Plasma Sword (USA 980316)
stargld2,2794,Star Gladiator 2 (Japan 980316)
plsmaswda,2794,Plasma Sword (Asia 980316)
tgmj,,Tetris The Grand Master (Japan 980710)
techromn,,Tech Romancer (Euro 980914)
techromnu,2798,Tech Romancer (USA 980914)
kikaioh,2798,Kikaioh (Japan 980914)
sfex2p,,Street Fighter EX 2 Plus (USA 990611)
sfex2pa,2801,Street Fighter EX 2 Plus (Asia 990611)
sfex2pj,2801,Street Fighter EX 2 Plus (Japan 990611)
strider2,,Strider 2 (USA 991213)
strider2a,2804,Strider 2 (Asia 991213)
shiryu2,2804,Strider Hiryu 2 (Japan 991213)
tps,,TPS
glpracr2,,Gallop Racer 2 (USA)
glpracr2j,2808,Gallop Racer 2 (Japan)
glpracr2l,2808,Gallop Racer 2 Link HW (Japan)
doapp,,Dead Or Alive ++ (Japan)
cbaj,,Cool Boarders Arcade Jam
shngmtkb,,Shanghai Matekibuyuu
tondemo,,Tondemo Crisis (Japan)
glpracr3,,Gallop Racer 3 (Japan)
flamegun,,Flame Gunner
flamegunj,2816,Flame Gunner (Japan)
lpadv,,Logic Pro Adventure (Japan)
tblkkuzu,,The Block Kuzushi (Japan)
1on1gov,,1 on 1 Government (Japan)
tecmowcm,,Tecmo World Cup Millennium (Japan)
mfjump,,Monster Farm Jump (Japan)
atluspsx,,Atlus PSX
hvnsgate,,Heaven's Gate
psarc95,,PS Arcade 95
beastrzr,,Beastorizer (USA)
bldyroar,2826,Bloody Roar (Japan)
beastrzb,,Beastorizer (USA bootleg)
bldyror2,,Bloody Roar 2 (World)
bldyror2u,2829,Bloody Roar 2 (USA)
bldyror2a,2829,Bloody Roar 2 (Asia)
bldyror2j,2829,Bloody Roar 2 (Japan)
brvblade,,Brave Blade (World)
brvbladeu,2833,Brave Blade (USA)
brvbladea,2833,Brave Blade (Asia)
brvbladej,2833,Brave Blade (Japan)
bam2,,Bust a Move 2 (Japanese ROM ver. 1999/07/17 10:00:00)
atpsx,,Atari PSX
primrag2,,Primal Rage 2 (Ver 0.36a)
acpsx,,Acclaim PSX
nbajamex,,NBA Jam Extreme
jdredd,,Judge Dredd (Rev C Dec. 17 1997)
jdreddb,2842,Judge Dredd (Rev B Nov. 26 1997)
vspsx,,Video System PSX
aerofgts,,Aero Fighters Special (Taiwan)
sncwgltd,2845,Sonic Wings Limited (Japan)
taitofx1,,Taito FX1
sfchamp,,Super Football Champ (Ver 2.5O)
sfchamp24o,2848,Super Football Champ (Ver 2.4O)
sfchampj,2848,Super Football Champ (Ver 2.4J)
psyforce,,Psychic Force (Ver 2.4O)
psyforcej,2851,Psychic Force (Ver 2.4J)
psyforcex,2851,Psychic Force EX (Ver 2.0J)
mgcldate,2855,Magical Date / Magical Date - dokidoki kokuhaku daisakusen (Ver 2.02J)
mgcldtex,,Magical Date EX / Magical Date - sotsugyou kokuhaku daisakusen (Ver 2.01J)
raystorm,,Ray Storm (Ver 2.06A)
raystormj,2856,Ray Storm (Ver 2.05J)
ftimpact,2860,Fighters' Impact (Ver 2.02O)
ftimpactj,2860,Fighters' Impact (Ver 2.02J)
ftimpcta,,Fighters' Impact A (Ver 2.00J)
gdarius,2863,G-Darius (Ver 2.01J)
gdariusb,2863,G-Darius (Ver 2.02A)
gdarius2,,G-Darius Ver.2 (Ver 2.03J)
taitogn,,Taito GNET
chaoshea,,Chaos Heat (V2.09O)
chaosheaj,2865,Chaos Heat (V2.08J)
raycris,,Ray Crisis (V2.03J)
otenamih,,Otenami Haiken (V2.04J)
otenamhf,,Otenami Haiken Final (V2.07JC)
spuzboblj,2871,Super Puzzle Bobble (V2.04J)
spuzbobl,,Super Puzzle Bobble (V2.05O)
gobyrc,,Go By RC (V2.03O)
rcdego,2872,RC De Go (V2.03J)
flipmaze,,Flip Maze (V2.04J)
mahjngoh,,Mahjong Oh (V2.06J)
psyvaria,,Psyvariar -Medium Unit- (V2.04J)
shanghss,,Shanghai Shoryu Sairin (V2.03J)
psyvarrv,,Psyvariar -Revision- (V2.04J)
zokuoten,,Zoku Otenamihaiken (V2.03J)
soutenry,,Soutenryu (V2.07J)
nightrai,,Night Raid (V2.03J)
shikigam,,Shikigami no Shiro (V2.03J)
otenki,,Otenki Kororin (V2.01J)
usagi,,Usagi (V2.02J)
shangtou,,Shanghai Sangokuhai Tougi (Ver 2.01J)
xiistag,,XII Stag (V2.01J)
sianniv,,Space Invaders Anniversary (V2.02J)
kollon,,Kollon (V2.04J)
kollonc,2888,Kollon (V2.04JC)
zooo,,Zooo (V2.01J)
tekken,,Tekken (TE4/VER.C)
tekkena,2891,Tekken (TE2/VER.C)
tekkenb,2891,Tekken (TE2/VER.B)
tekkenc,2891,"Tekken (Japan, TE1/VER.B)"
tekken2,,Tekken 2 Ver.B (TES3/VER.B)
tekken2a,2895,Tekken 2 Ver.B (TES2/VER.B)
tekken2b,2895,Tekken 2 (TES2/VER.A)
souledge1,2902,Soul Edge (SO3/VER.A)
souledge1j,2902,"Soul Edge (Japan, SO1/VER.A)"
primglex,,"Prime Goal EX (Japan, PG1/VER.A)"
xevi3dg,,"Xevious 3D/G (Japan, XV31/VER.A)"
souledge,,Soul Edge Ver. II (SO4/VER.C)
souledgea,2902,Soul Edge Ver. II (SO3/VER.C)
dunkmnia,,Dunk Mania (DM2/VER.C)
dunkmniaj,2904,"Dunk Mania (Japan, DM1/VER.C)"
danceyes,,"Dancing Eyes (Japan, DC1/VER.A)"
pocketrc,,"Pocket Racer (Japan, PKR1/VER.B)"
starswep,,"Star Sweep (Japan, STP1/VER.A)"
myangel3,,"Kosodate Quiz My Angel 3 (Japan, KQT1/VER.A)"
ptblnk2a,2932,Point Blank 2 (GNB3/VER.A)
tekken3,,"Tekken 3 (Japan, TET1/VER.E1)"
tekken3a,2911,Tekken 3 (TET2/VER.B)
tekken3b,2911,Tekken 3 (TET3/VER.A)
tekken3c,2911,Tekken 3 (TET2/VER.A)
lbgrande,,Libero Grande (LG2/VER.A)
toukon3,,"Shin Nihon Pro Wrestling Toukon Retsuden 3 Arcade Edition (Japan, TR1/VER.A)"
ehrgeiz,,Ehrgeiz (EG3/VER.A)
ehrgeiza,2917,Ehrgeiz (EG2/VER.A)
ehrgeizj,2917,"Ehrgeiz (Japan, EG1/VER.A)"
sws98,,"Super World Stadium '98 (Japan, SS81/VER.A)"
soulclbr,,Soul Calibur (SOC14/VER.C)
soulclbrb,2921,Soul Calibur (SOC14/VER.B)
soulclbrj,2921,"Soul Calibur (Japan, SOC11/VER.C)"
soulclbrb2,2921,Soul Calibur (SOC13/VER.B)
soulclbrjb,2921,"Soul Calibur (Japan, SOC11/VER.B)"
soulclbrja,2921,"Soul Calibur (Japan, SOC11/VER.A2)"
mdhorse,,"Derby Quiz My Dream Horse (Japan, MDH1/VER.A2)"
tenkomor,,Tenkomori Shooting (TKM2/VER.A1)
tenkomorj,2928,"Tenkomori Shooting (Japan, TKM1/VER.A1)"
pacapp,,"Paca Paca Passion (Japan, PPP1/VER.A2)"
fgtlayer,,"Fighting Layer (Japan, FTL1/VER.A)"
ptblank2,,Point Blank 2 (GNB5/VER.A)
sws99,,"Super World Stadium '99 (Japan, SS91/VER.A3)"
ghlpanic,,Ghoul Panic (OB2/VER.A)
pacapp2,,"Paca Paca Passion 2 (Japan, PKS1/VER.A)"
tektagt,,Tekken Tag Tournament (TEG3/VER.C1)
tektagta,2936,Tekken Tag Tournament (TEG3/VER.B)
tektagtb,2936,"Tekken Tag Tournament (Japan, TEG1/VER.B)"
tektagtc,2936,"Tekken Tag Tournament (Japan, TEG1/VER.A3)"
mrdrillr,,"Mr. Driller (Japan, DRI1/VER.A2)"
pacappsp,,"Paca Paca Passion Special (Japan, PSP1/VER.A)"
kaiunqz,,"Kaiun Quiz (Japan, KW1/VER.A)"
aquarush,,"Aqua Rush (Japan, AQ1/VER.A1)"
golgo13,,"Golgo 13 (Japan, GLG1/VER.A)"
sws2000,,"Super World Stadium 2000 (Japan, SS01/VER.A)"
g13knd,,"Golgo 13 Kiseki no Dandou (Japan, GLS1/VER.A)"
sws2001,2945,"Super World Stadium 2001 (Japan, SS11/VER.A)"
mrdrilr2,,"Mr. Driller 2 (Japan, DR21 Ver.A)"
mrdrlr2a,2948,"Mr. Driller 2 (Japan, DR22 Ver.A)"
mrdrilrg,,"Mr. Driller G (Japan, DRG1 Ver.A)"
knpuzzle,,"Kotoba no Puzzle Mojipittan (Japan, KPM1 Ver.A)"
gjspace,,Gekitoride-Jong Space (10011 Ver.A)
startrgn,,"Star Trigon (Japan, STT1 Ver.A)"
gamshara,,Gamshara (10021 Ver.A)
cryptklr,,Crypt Killer (GQ420 UAA)
konamigv,,Baby Phoenix/GV System
kdeadeye,,Dead Eye (GV054 UA01)
pbball96,,Powerful Baseball '96 (GV017 Japan 1.03)
hyperath,,Hyper Athlete (GV021 Japan 1.00)
susume,,Susume! Taisen Puzzle-Dama (GV027 Japan 1.20)
btchamp,,Beat the Champ (GV053 UAA01)
weddingr,,Wedding Rhapsody (GX624 JAA)
tokimosh,,Tokimeki Memorial Oshiete Your Heart (GE755 JAA)
tokimosp,,Tokimeki Memorial Oshiete Your Heart Seal version PLUS (GE756 JAB)
nagano98,,Nagano Winter Olympics '98 (GX720 EAA)
simpbowl,,Simpsons Bowling (GQ829 UAA)
sys573,,System 573 BIOS
darkhleg,,Dark Horse Legend (GX706 VER. JAA)
fbaitbc,,Fisherman's Bait - A Bass Challenge (GE765 VER. UAB)
bassangl,2969,Bass Angler (GE765 VER. JAA)
pbballex,,Powerful Pro Baseball EX (GX802 VER. JAB)
konam80s,,Konami 80's AC Special (GC826 VER. EAA)
konam80u,2972,Konami 80's AC Special (GC826 VER. UAA)
konam80j,2972,Konami 80's Gallery (GC826 VER. JAA)
konam80a,2972,Konami 80's AC Special (GC826 VER. AAA)
konam80k,2972,Konami 80's AC Special (GC826 VER. KAA)
dstage,,Dancing Stage (GN845 VER. EAA)
ddru,2977,Dance Dance Revolution (GN845 VER. UAA)
ddrj,2977,Dance Dance Revolution - Internet Ranking Ver (GC845 VER. JBA)
ddrja,2977,Dance Dance Revolution (GC845 VER. JAA)
ddrjb,2977,Dance Dance Revolution (GC845 VER. JAB)
ddra,2977,Dance Dance Revolution (GN845 VER. AAA)
fbait2bc,,Fisherman's Bait 2 - A Bass Challenge (GE865 VER. UAB)
bassang2,2983,Bass Angler 2 (GE865 VER. JAA)
drmn,,DrumMania (GQ881 VER. JAD)
gtrfrks,,Guitar Freaks (GQ886 VER. EAC)
gtrfrksu,2986,Guitar Freaks (GQ886 VER. UAC)
gtrfrksj,2986,Guitar Freaks (GQ886 VER. JAC)
gtrfrksa,2986,Guitar Freaks (GQ886 VER. AAC)
fbaitmc,,Fisherman's Bait - Marlin Challenge (GX889 VER. EA)
fbaitmcu,2990,Fisherman's Bait - Marlin Challenge (GX889 VER. UA)
fbaitmcj,2990,Fisherman's Bait - Marlin Challenge (GX889 VER. JA)
fbaitmca,2990,Fisherman's Bait - Marlin Challenge (GX889 VER. AA)
ddr2m,,Dance Dance Revolution 2nd Mix (GN895 VER. JAA)
ddrbocd,2994,Dance Dance Revolution Best of Cool Dancers (GE892 VER. JAA)
ddr2ml,2994,Dance Dance Revolution 2nd Mix - Link Ver (GE885 VER. JAA)
ddr2mc,2994,Dance Dance Revolution 2nd Mix with beatmaniaIIDX CLUB VERSiON (GE896 VER. JAA)
ddr2mc2,2994,Dance Dance Revolution 2nd Mix with beatmaniaIIDX substream CLUB VERSiON 2 (GE984 VER. JAA)
gtrfrk2m,,Guitar Freaks 2nd Mix Ver 1.01 (GQ883 VER. JAD)
dsftkd,,Dancing Stage featuring TRUE KiSS DESTiNATiON (G*884 VER. JAA)
cr589fw,,CD-ROM Drive Updater 2.0 (700B04)
cr589fwa,,CD-ROM Drive Updater (700A04)
ddr3mk,,Dance Dance Revolution 3rd Mix - Ver.Korea2 (GN887 VER. KBA)
ddr3mka,3003,Dance Dance Revolution 3rd Mix - Ver.Korea (GN887 VER. KAA)
ddr3ma,3003,Dance Dance Revolution 3rd Mix (GN887 VER. AAA)
ddr3mj,3003,Dance Dance Revolution 3rd Mix (GN887 VER. JAA)
ddrsbm,,Dance Dance Revolution Solo Bass Mix (GQ894 VER. JAA)
ddrs2k,,Dance Dance Revolution Solo 2000 (GC905 VER. AAA)
