name,cloneOf,description
m1monclbe,10095,Monopoly Club (Maygay) (M1A/B) (set 6)
m1monclbf,10095,Monopoly Club (Maygay) (M1A/B) (set 7)
m1monclbg,10095,Monopoly Club (Maygay) (M1A/B) (set 8)
m1monclbh,10095,Monopoly Club (Maygay) (M1A/B) (set 9)
m1monclbi,10095,Monopoly Club (Maygay) (M1A/B) (set 10)
m1monclbj,10095,Monopoly Club (Maygay) (M1A/B) (set 11)
m1monclbk,10095,Monopoly Club (Maygay) (M1A/B) (set 12)
m1monclbl,10095,Monopoly Club (Maygay) (M1A/B) (set 13)
m1monclbm,10095,Monopoly Club (Maygay) (M1A/B) (set 14)
m1moncls,,Monopoly Classic (Maygay) (M1A/B) (set 1)
m1monclsa,10109,Monopoly Classic (Maygay) (M1A/B) (set 2)
m1monclsb,10109,Monopoly Classic (Maygay) (M1A/B) (set 3)
m1monclsc,10109,Monopoly Classic (Maygay) (M1A/B) (set 4)
m1monclsd,10109,Monopoly Classic (Maygay) (M1A/B) (set 5)
m1mongam,,Money Game Club (Maygay) (M1A/B) (set 1)
m1mongama,10114,Money Game Club (Maygay) (M1A/B) (set 2)
m1mongamb,10114,Money Game Club (Maygay) (M1A/B) (set 3)
m1monmon,,Money Money Money (Maygay) (M1A/B) (set 1)
m1monmona,10117,Money Money Money (Maygay) (M1A/B) (set 2)
m1monmonb,10117,Money Money Money (Maygay) (M1A/B) (set 3)
m1monmonc,10117,Money Money Money (Maygay) (M1A/B) (set 4)
m1monmond,10117,Money Money Money (Maygay) (M1A/B) (set 5)
m1monmone,10117,Money Money Money (Maygay) (M1A/B) (set 6)
m1monmonf,10117,Money Money Money (Maygay) (M1A/B) (set 7)
m1monmong,10117,Money Money Money (Maygay) (M1A/B) (set 8)
m1monmonh,10117,Money Money Money (Maygay) (M1A/B) (set 9)
m1monmoni,10117,Money Money Money (Maygay) (M1A/B) (set 10)
m1monmonj,10117,Money Money Money (Maygay) (M1A/B) (set 11)
m1monmonk,10117,Money Money Money (Maygay) (M1A/B) (set 12)
m1monmonl,10117,Money Money Money (Maygay) (M1A/B) (set 13)
m1monmonm,10117,Money Money Money (Maygay) (M1A/B) (set 14)
m1monmonn,10117,Money Money Money (Maygay) (M1A/B) (set 15)
m1monmono,10117,Money Money Money (Maygay) (M1A/B) (set 16)
m1monmonp,10117,Money Money Money (Maygay) (M1A/B) (set 17)
m1monmonq,10117,Money Money Money (Maygay) (M1A/B) (set 18)
m1monmonr,10117,Money Money Money (Maygay) (M1A/B) (set 19)
m1monmons,10117,Money Money Money (Maygay) (M1A/B) (set 20)
m1monmont,10117,Money Money Money (Maygay) (M1A/B) (set 21)
m1monmonu,10117,Money Money Money (Maygay) (M1A/B) (set 22)
m1monmonv,10117,Money Money Money (Maygay) (M1A/B) (set 23)
m1monmonw,10117,Money Money Money (Maygay) (M1A/B) (set 24)
m1mono,,Monopoly (Maygay) (M1A/B) (set 1)
m1mono0,10141,Monopoly (Maygay) (M1A/B) (set 28)
m1mono1,10141,Monopoly (Maygay) (M1A/B) (set 29)
m1mono2,10141,Monopoly (Maygay) (M1A/B) (set 30)
m1mono3,10141,Monopoly (Maygay) (M1A/B) (set 31)
m1mono4,10141,Monopoly (Maygay) (M1A/B) (set 32)
m1mono5,10141,Monopoly (Maygay) (M1A/B) (set 33)
m1mono6,10141,Monopoly (Maygay) (M1A/B) (set 34)
m1mono7,10141,Monopoly (Maygay) (M1A/B) (set 35)
m1mono8,10141,Monopoly (Maygay) (M1A/B) (set 36)
m1mono9,10141,Monopoly (Maygay) (M1A/B) (set 37)
m1monoa,10141,Monopoly (Maygay) (M1A/B) (set 2)
m1monoaa,10141,Monopoly (Maygay) (M1A/B) (set 38)
m1monoc,10141,Monopoly (Maygay) (M1A/B) (set 4)
m1monod,10141,Monopoly (Maygay) (M1A/B) (set 5)
m1monodt,,Monopoly (Dutch) (Maygay) (M1A/B)
m1monoe,10141,Monopoly (Maygay) (M1A/B) (set 6)
m1monof,10141,Monopoly (Maygay) (M1A/B) (set 7)
m1monog,10141,Monopoly (Maygay) (M1A/B) (set 8)
m1monoh,10141,Monopoly (Maygay) (M1A/B) (set 9)
m1monoi,10141,Monopoly (Maygay) (M1A/B) (set 10)
m1monok,10141,Monopoly (Maygay) (M1A/B) (set 12)
m1monol,10141,Monopoly (Maygay) (M1A/B) (set 13)
m1monom,10141,Monopoly (Maygay) (M1A/B) (set 14)
m1monon,10141,Monopoly (Maygay) (M1A/B) (set 15)
m1monoo,10141,Monopoly (Maygay) (M1A/B) (set 16)
m1monop,10141,Monopoly (Maygay) (M1A/B) (set 17)
m1monoq,10141,Monopoly (Maygay) (M1A/B) (set 18)
m1monor,10141,Monopoly (Maygay) (M1A/B) (set 19)
m1monos,10141,Monopoly (Maygay) (M1A/B) (set 20)
m1monot,10141,Monopoly (Maygay) (M1A/B) (set 21)
m1monou,10141,Monopoly (Maygay) (M1A/B) (set 22)
m1monov,10141,Monopoly (Maygay) (M1A/B) (set 23)
m1monow,10141,Monopoly (Maygay) (M1A/B) (set 24)
m1monox,10141,Monopoly (Maygay) (M1A/B) (set 25)
m1monoy,10141,Monopoly (Maygay) (M1A/B) (set 26)
m1monoz,10141,Monopoly (Maygay) (M1A/B) (set 27)
m1monstr,,Monster Cash (Maygay) (M1A/B) (set 1)
m1monstra,10178,Monster Cash (Maygay) (M1A/B) (set 2)
m1monstrb,10178,Monster Cash (Maygay) (M1A/B) (set 3)
m1monstrc,10178,Monster Cash (Maygay) (M1A/B) (set 4)
m1nhp,,Noel's House Party (Maygay) (M1A/B) (set 1)
m1nhpa,10182,Noel's House Party (Maygay) (M1A/B) (set 2)
m1nhpb,10182,Noel's House Party (Maygay) (M1A/B) (set 3)
m1nhpc,10182,Noel's House Party (Maygay) (M1A/B) (set 4)
m1nhpd,10182,Noel's House Party (Maygay) (M1A/B) (set 5)
m1nhpe,10182,Noel's House Party (Maygay) (M1A/B) (set 6)
m1nhpf,10182,Noel's House Party (Maygay) (M1A/B) (set 7)
m1nhpg,10182,Noel's House Party (Maygay) (M1A/B) (set 8)
m1nhph,10182,Noel's House Party (Maygay) (M1A/B) (set 9)
m1nhpi,10182,Noel's House Party (Maygay) (M1A/B) (set 10)
m1nhpj,10182,Noel's House Party (Maygay) (M1A/B) (set 11)
m1nhpk,10182,Noel's House Party (Maygay) (M1A/B) (set 12)
m1nhpl,10182,Noel's House Party (Maygay) (M1A/B) (set 13)
m1nhpm,10182,Noel's House Party (Maygay) (M1A/B) (set 14)
m1nudbnk,,Nudge Banker (Maygay) (M1A/B) (set 1)
m1nudbnka,10196,Nudge Banker (Maygay) (M1A/B) (set 2)
m1nudbnkb,10196,Nudge Banker (Maygay) (M1A/B) (set 3)
m1nudbnkc,10196,Nudge Banker (Maygay) (M1A/B) (set 4)
m1nudbnkd,10196,Nudge Banker (Maygay) (M1A/B) (set 5)
m1nudbnke,10196,Nudge Banker (Maygay) (M1A/B) (set 6)
m1nudbnkf,10196,Nudge Banker (Maygay) (M1A/B) (set 7)
m1nudbnkg,10196,Nudge Banker (Maygay) (M1A/B) (set 8)
m1nudbnkh,10196,Nudge Banker (Maygay) (M1A/B) (set 9)
m1nudbnki,10196,Nudge Banker (Maygay) (M1A/B) (set 10)
m1nudbnkj,10196,Nudge Banker (Maygay) (M1A/B) (set 11)
m1nudbnkk,10196,Nudge Banker (Maygay) (M1A/B) (set 12)
m1nudbnkl,10196,Nudge Banker (Maygay) (M1A/B) (set 13)
m1nudbnkm,10196,Nudge Banker (Maygay) (M1A/B) (set 14)
m1nudbnkn,10196,Nudge Banker (Maygay) (M1A/B) (set 15)
m1nudbnko,10196,Nudge Banker (Maygay) (M1A/B) (set 16)
m1nudbnkp,10196,Nudge Banker (Maygay) (M1A/B) (set 17)
m1nudbnkq,10196,Nudge Banker (Maygay) (M1A/B) (set 18)
m1nudbnkr,10196,Nudge Banker (Maygay) (M1A/B) (set 19)
m1nudbnks,10196,Nudge Banker (Maygay) (M1A/B) (set 20)
m1nudbnkt,10196,Nudge Banker (Maygay) (M1A/B) (set 21)
m1nudbnku,10196,Nudge Banker (Maygay) (M1A/B) (set 22)
m1nudbnkv,10196,Nudge Banker (Maygay) (M1A/B) (set 23)
m1nudunl,,Nudges Unlimited (Maygay) (M1A/B) (set 1)
m1nudunla,10219,Nudges Unlimited (Maygay) (M1A/B) (set 2)
m1nudunlb,10219,Nudges Unlimited (Maygay) (M1A/B) (set 3)
m1nudunlc,10219,Nudges Unlimited (Maygay) (M1A/B) (set 4)
m1nudunld,10219,Nudges Unlimited (Maygay) (M1A/B) (set 5)
m1nudunle,10219,Nudges Unlimited (Maygay) (M1A/B) (set 6)
m1omega,,Omega (Maygay) (M1A/B) (set 1)
m1omegaa,10225,Omega (Maygay) (M1A/B) (set 2)
m1onbus,,On The Buses (Maygay) (M1A/B) (set 1)
m1onbusa,10227,On The Buses (Maygay) (M1A/B) (set 2)
m1onbusb,10227,On The Buses (Maygay) (M1A/B) (set 3)
m1onbusc,10227,On The Buses (Maygay) (M1A/B) (set 4)
m1onbusd,10227,On The Buses (Maygay) (M1A/B) (set 5)
m1onbuse,10227,On The Buses (Maygay) (M1A/B) (set 6)
m1onbusf,10227,On The Buses (Maygay) (M1A/B) (set 7)
m1onbusg,10227,On The Buses (Maygay) (M1A/B) (set 8)
m1onbush,10227,On The Buses (Maygay) (M1A/B) (set 9)
m1onbusi,10227,On The Buses (Maygay) (M1A/B) (set 10)
m1onbusj,10227,On The Buses (Maygay) (M1A/B) (set 11)
m1onbusk,10227,On The Buses (Maygay) (M1A/B) (set 12)
m1onbusl,10227,On The Buses (Maygay) (M1A/B) (set 13)
m1onbusm,10227,On The Buses (Maygay) (M1A/B) (set 14)
m1onbusn,10227,On The Buses (Maygay) (M1A/B) (set 15)
m1onbuso,10227,On The Buses (Maygay) (M1A/B) (set 16)
m1onbusp,10227,On The Buses (Maygay) (M1A/B) (set 17)
m1ott,,Over The Top (Maygay) (M1A/B) (set 1)
m1otta,10244,Over The Top (Maygay) (M1A/B) (set 2)
m1piggy,,Piggy Bank (Maygay) (M1A/B) (set 1)
m1piggya,10246,Piggy Bank (Maygay) (M1A/B) (set 2)
m1piggyb,10246,Piggy Bank (Maygay) (M1A/B) (set 3)
m1piggyc,10246,Piggy Bank (Maygay) (M1A/B) (set 4)
m1pinkp,,Pink Panther (Maygay) (M1A/B) (set 1)
m1pinkpa,10250,Pink Panther (Maygay) (M1A/B) (set 2)
m1pinkpb,10250,Pink Panther (Maygay) (M1A/B) (set 3)
m1pinkpc,10250,Pink Panther (Maygay) (M1A/B) (set 4)
m1pinkpd,10250,Pink Panther (Maygay) (M1A/B) (set 5)
m1pinkpe,10250,Pink Panther (Maygay) (M1A/B) (set 6)
m1pinkpf,10250,Pink Panther (Maygay) (M1A/B) (set 7)
m1pinkpg,10250,Pink Panther (Maygay) (M1A/B) (set 8)
m1pinkph,10250,Pink Panther (Maygay) (M1A/B) (set 9)
m1pinkpi,10250,Pink Panther (Maygay) (M1A/B) (set 10)
m1pinkpj,10250,Pink Panther (Maygay) (M1A/B) (set 11)
m1pinkpk,10250,Pink Panther (Maygay) (M1A/B) (set 12)
m1pinkpl,10250,Pink Panther (Maygay) (M1A/B) (set 13)
m1pinkpm,10250,Pink Panther (Maygay) (M1A/B) (set 14)
m1pinkpn,10250,Pink Panther (Maygay) (M1A/B) (set 15)
m1pinkpo,10250,Pink Panther (Maygay) (M1A/B) (set 16)
m1pinkpp,10250,Pink Panther (Maygay) (M1A/B) (set 17)
m1pinkpq,10250,Pink Panther (Maygay) (M1A/B) (set 18)
m1pinkpr,10250,Pink Panther (Maygay) (M1A/B) (set 19)
m1ppc,,Pink Panther Club (Maygay) (M1A/B) (set 1)
m1ppca,10269,Pink Panther Club (Maygay) (M1A/B) (set 2)
m1ppcb,10269,Pink Panther Club (Maygay) (M1A/B) (set 3)
m1ppdt,,Pink Panther (German) (Maygay) (M1A/B)
m1przclu,,Prize Cluedo (Maygay) (M1A/B) (set 1)
m1przclua,10273,Prize Cluedo (Maygay) (M1A/B) (set 2)
m1przclub,10273,Prize Cluedo (Maygay) (M1A/B) (set 3)
m1przee,,Prize Eastenders (Maygay) (M1A/B) (set 1)
m1przeea,10276,Prize Eastenders (Maygay) (M1A/B) (set 2)
m1przeeb,10276,Prize Eastenders (Maygay) (M1A/B) (set 3)
m1przeec,10276,Prize Eastenders (Maygay) (M1A/B) (set 4)
m1races,,A Day At The Races (Maygay) (M1A/B) (set 1)
m1racesa,10280,A Day At The Races (Maygay) (M1A/B) (set 2)
m1racesb,10280,A Day At The Races (Maygay) (M1A/B) (set 3)
m1racesc,10280,A Day At The Races (Maygay) (M1A/B) (set 4)
m1reeldm,,Reel Diamonds (Maygay) (M1A/B) (set 1)
m1reeldma,10284,Reel Diamonds (Maygay) (M1A/B) (set 2)
m1reeldmb,10284,Reel Diamonds (Maygay) (M1A/B) (set 3)
m1reeldmc,10284,Reel Diamonds (Maygay) (M1A/B) (set 4)
m1reeldmd,10284,Reel Diamonds (Maygay) (M1A/B) (set 5)
m1reeldme,10284,Reel Diamonds (Maygay) (M1A/B) (set 6)
m1reeldmf,10284,Reel Diamonds (Maygay) (M1A/B) (set 7)
m1reeldmg,10284,Reel Diamonds (Maygay) (M1A/B) (set 8)
m1reeldmh,10284,Reel Diamonds (Maygay) (M1A/B) (set 9)
m1reeldmi,10284,Reel Diamonds (Maygay) (M1A/B) (set 10)
m1reeldmj,10284,Reel Diamonds (Maygay) (M1A/B) (set 11)
m1reeldmk,10284,Reel Diamonds (Maygay) (M1A/B) (set 12)
m1reeldml,10284,Reel Diamonds (Maygay) (M1A/B) (set 13)
m1reeldmm,10284,Reel Diamonds (Maygay) (M1A/B) (set 14)
m1reeldmn,10284,Reel Diamonds (Maygay) (M1A/B) (set 15)
m1reeldmo,10284,Reel Diamonds (Maygay) (M1A/B) (set 16)
m1retpp,,Return Of The Pink Panther (Maygay) (M1A/B) (set 1)
m1retppa,10300,Return Of The Pink Panther (Maygay) (M1A/B) (set 2)
m1retppb,10300,Return Of The Pink Panther (Maygay) (M1A/B) (set 3)
m1retppc,10300,Return Of The Pink Panther (Maygay) (M1A/B) (set 4)
m1retppd,10300,Return Of The Pink Panther (Maygay) (M1A/B) (set 5)
m1search,,Search Light (Maygay) (M1A/B) (set 1)
m1searcha,10305,Search Light (Maygay) (M1A/B) (set 2)
m1searchb,10305,Search Light (Maygay) (M1A/B) (set 3)
m1simps,,The Simpsons (Maygay) (M1A/B) (set 1)
m1simpsa,10308,The Simpsons (Maygay) (M1A/B) (set 2)
m1simpsb,10308,The Simpsons (Maygay) (M1A/B) (set 3)
m1simpsc,10308,The Simpsons (Maygay) (M1A/B) (set 4)
m1simpsd,10308,The Simpsons (Maygay) (M1A/B) (set 5)
m1simpse,10308,The Simpsons (Maygay) (M1A/B) (set 6)
m1simpsf,10308,The Simpsons (Maygay) (M1A/B) (set 7)
m1simpsg,10308,The Simpsons (Maygay) (M1A/B) (set 8)
m1sirich,,Strike It Rich (Maygay) (M1A/B) (set 1)
m1siricha,10316,Strike It Rich (Maygay) (M1A/B) (set 2)
m1sirichb,10316,Strike It Rich (Maygay) (M1A/B) (set 3)
m1sirichc,10316,Strike It Rich (Maygay) (M1A/B) (set 4)
m1sixspn,,Six Spinner (Maygay) (M1A/B)
m1spid,,Spiderman (Maygay) (M1A/B) (set 1)
m1spida,10321,Spiderman (Maygay) (M1A/B) (set 2)
m1spidb,10321,Spiderman (Maygay) (M1A/B) (set 3)
m1sprnov,,Super Nova (Dutch) (Maygay) (M1A/B)
m1sptlgt,,Spotlight (Maygay) (M1A/B) (set 1)
m1sptlgta,10325,Spotlight (Maygay) (M1A/B) (set 2)
m1sptlgtb,10325,Spotlight (Maygay) (M1A/B) (set 3)
m1sptlgtc,10325,Spotlight (Maygay) (M1A/B) (set 4)
m1sptlgtd,10325,Spotlight (Maygay) (M1A/B) (set 5)
m1sptlgte,10325,Spotlight (Maygay) (M1A/B) (set 6)
m1startr,,Star Trekking (Mdm) (M1A/B) (set 1)
m1startra,10331,Star Trekking (Mdm) (M1A/B) (set 2)
m1startrb,10331,Star Trekking (Mdm) (M1A/B) (set 3)
m1startrc,10331,Star Trekking (Mdm) (M1A/B) (set 4)
m1startrd,10331,Star Trekking (Mdm) (M1A/B) (set 5)
m1startre,10331,Star Trekking (Mdm) (M1A/B) (set 6)
m1startrf,10331,Star Trekking (Mdm) (M1A/B) (set 7)
m1startrg,10331,Star Trekking (Mdm) (M1A/B) (set 8)
m1startrh,10331,Star Trekking (Mdm) (M1A/B) (set 9)
m1startri,10331,Star Trekking (Mdm) (M1A/B) (set 10)
m1startrj,10331,Star Trekking (Mdm) (M1A/B) (set 11)
m1startrk,10331,Star Trekking (Mdm) (M1A/B) (set 12)
m1startrm,10331,Star Trekking (Mdm) (M1A/B) (set 14)
m1startrn,10331,Star Trekking (Mdm) (M1A/B) (set 15)
m1startro,10331,Star Trekking (Mdm) (M1A/B) (set 16)
m1startrp,10331,Star Trekking (Mdm) (M1A/B) (set 17)
m1startrq,10331,Star Trekking (Mdm) (M1A/B) (set 18)
m1startrr,10331,Star Trekking (Mdm) (M1A/B) (set 19)
m1sudnim,,Sudden Impact (Maygay) (M1A/B) (set 1)
m1sudnima,10349,Sudden Impact (Maygay) (M1A/B) (set 2)
m1sudnimb,10349,Sudden Impact (Maygay) (M1A/B) (set 3)
m1sudnimc,10349,Sudden Impact (Maygay) (M1A/B) (set 4)
m1suppot,,Super Pots (Maygay) (M1A/B) (set 1)
m1suppot0,10353,Super Pots (Maygay) (M1A/B) (set 28)
m1suppota,10353,Super Pots (Maygay) (M1A/B) (set 2)
m1suppotb,10353,Super Pots (Maygay) (M1A/B) (set 3)
m1suppotc,10353,Super Pots (Maygay) (M1A/B) (set 4)
m1suppotd,10353,Super Pots (Maygay) (M1A/B) (set 5)
m1suppote,10353,Super Pots (Maygay) (M1A/B) (set 6)
m1suppotf,10353,Super Pots (Maygay) (M1A/B) (set 7)
m1suppotg,10353,Super Pots (Maygay) (M1A/B) (set 8)
m1suppoti,10353,Super Pots (Maygay) (M1A/B) (set 10)
m1suppotj,10353,Super Pots (Maygay) (M1A/B) (set 11)
m1suppotk,10353,Super Pots (Maygay) (M1A/B) (set 12)
m1suppotl,10353,Super Pots (Maygay) (M1A/B) (set 13)
m1suppotm,10353,Super Pots (Maygay) (M1A/B) (set 14)
m1suppotn,10353,Super Pots (Maygay) (M1A/B) (set 15)
m1suppoto,10353,Super Pots (Maygay) (M1A/B) (set 16)
m1suppotp,10353,Super Pots (Maygay) (M1A/B) (set 17)
m1suppotq,10353,Super Pots (Maygay) (M1A/B) (set 18)
m1suppotr,10353,Super Pots (Maygay) (M1A/B) (set 19)
m1suppots,10353,Super Pots (Maygay) (M1A/B) (set 20)
m1suppott,10353,Super Pots (Maygay) (M1A/B) (set 21)
m1suppotu,10353,Super Pots (Maygay) (M1A/B) (set 22)
m1suppotv,10353,Super Pots (Maygay) (M1A/B) (set 23)
m1suppotw,10353,Super Pots (Maygay) (M1A/B) (set 24)
m1suppotx,10353,Super Pots (Maygay) (M1A/B) (set 25)
m1suppoty,10353,Super Pots (Maygay) (M1A/B) (set 26)
m1suppotz,10353,Super Pots (Maygay) (M1A/B) (set 27)
m1sycc,,Stake Yer Claim Club (Global) (M1A/B) (set 1)
m1sycca,10380,Stake Yer Claim Club (Global) (M1A/B) (set 2)
m1syccb,10380,Stake Yer Claim Club (Global) (M1A/B) (set 3)
m1taknot,,Take Note (Maygay) (M1A/B)
m1thatlf,,That's Life (Maygay) (M1A/B) (set 1)
m1thatlfa,10384,That's Life (Maygay) (M1A/B) (set 2)
m1thatlfb,10384,That's Life (Maygay) (M1A/B) (set 3)
m1thatlfc,10384,That's Life (Maygay) (M1A/B) (set 4)
m1thatlfd,10384,That's Life (Maygay) (M1A/B) (set 5)
m1thrill,,Thrills 'n' Spills (Global) (M1A/B) (set 1)
m1thrilla,10389,Thrills 'n' Spills (Global) (M1A/B) (set 2)
m1thrillb,10389,Thrills 'n' Spills (Global) (M1A/B) (set 3)
m1thrillc,10389,Thrills 'n' Spills (Global) (M1A/B) (set 4)
m1topstr,,Top Strike (Maygay - Bwb) (M1A/B)
m1topten,,Top Tenner (Maygay) (M1A/B) (set 1)
m1toptena,10394,Top Tenner (Maygay) (M1A/B) (set 2)
m1tpclb,,Trivial Pursuit Club (Maygay) (M1A/B) (set 1)
m1tpclba,10396,Trivial Pursuit Club (Maygay) (M1A/B) (set 2)
m1tpclbb,10396,Trivial Pursuit Club (Maygay) (M1A/B) (set 3)
m1tpclbc,10396,Trivial Pursuit Club (Maygay) (M1A/B) (set 4)
m1trivia,,Trivial Pursuit (Maygay) (M1A/B) (set 1)
m1triviaa,10400,Trivial Pursuit (Maygay) (M1A/B) (set 2)
m1triviab,10400,Trivial Pursuit (Maygay) (M1A/B) (set 3)
m1triviac,10400,Trivial Pursuit (Maygay) (M1A/B) (set 4)
m1triviad,10400,Trivial Pursuit (Maygay) (M1A/B) (set 5)
m1triviae,10400,Trivial Pursuit (Maygay) (M1A/B) (set 6)
m1triviaf,10400,Trivial Pursuit (Maygay) (M1A/B) (set 7)
m1triviag,10400,Trivial Pursuit (Maygay) (M1A/B) (set 8)
m1triviah,10400,Trivial Pursuit (Maygay) (M1A/B) (set 9)
m1triviai,10400,Trivial Pursuit (Maygay) (M1A/B) (set 10)
m1triviaj,10400,Trivial Pursuit (Maygay) (M1A/B) (set 11)
m1triviak,10400,Trivial Pursuit (Maygay) (M1A/B) (set 12)
m1trivial,10400,Trivial Pursuit (Maygay) (M1A/B) (set 13)
m1trivian,10400,Trivial Pursuit (Maygay) (M1A/B) (set 15)
m1triviap,10400,Trivial Pursuit (Maygay) (M1A/B) (set 17)
m1triviaq,10400,Trivial Pursuit (Maygay) (M1A/B) (set 18)
m1triviar,10400,Trivial Pursuit (Maygay) (M1A/B) (set 19)
m1trivias,10400,Trivial Pursuit (Maygay) (M1A/B) (set 20)
m1triviat,10400,Trivial Pursuit (Maygay) (M1A/B) (set 21)
m1triviau,10400,Trivial Pursuit (Maygay) (M1A/B) (set 22)
m1triviav,10400,Trivial Pursuit (Maygay) (M1A/B) (set 23)
m1triviaw,10400,Trivial Pursuit (Maygay) (M1A/B) (set 24)
m1triviax,10400,Trivial Pursuit (Maygay) (M1A/B) (set 25)
m1triviay,10400,Trivial Pursuit (Maygay) (M1A/B) (set 26)
m1triviaz,10400,Trivial Pursuit (Maygay) (M1A/B) (set 27)
m1trtr,,Trick Or Treat (Global) (M1A/B) (set 1)
m1trtra,10425,Trick Or Treat (Global) (M1A/B) (set 2)
m1trtrcl,,Trick Or Treat Club (Global) (M1A/B)
m1tstunt,,Test Unit (Maygay) (M1A/B)
m1ttcash,,Tick Tock Cash (Empire) (M1A/B)
m1ultchl,,Ultimate Challenge (Maygay) (M1A/B) (set 1)
m1ultchla,10430,Ultimate Challenge (Maygay) (M1A/B) (set 2)
m1ultchlb,10430,Ultimate Challenge (Maygay) (M1A/B) (set 3)
m1ultchlc,10430,Ultimate Challenge (Maygay) (M1A/B) (set 4)
m1undsie,,Under Siege (Maygay) (M1A/B) (set 1)
m1undsiea,10434,Under Siege (Maygay) (M1A/B) (set 2)
m1undsieb,10434,Under Siege (Maygay) (M1A/B) (set 3)
m1undsiec,10434,Under Siege (Maygay) (M1A/B) (set 4)
m1vegas,,Vegas Gambler Club (Maygay) (M1A/B) (set 1)
m1vegasa,10438,Vegas Gambler Club (Maygay) (M1A/B) (set 2)
m1vegasb,10438,Vegas Gambler Club (Maygay) (M1A/B) (set 3)
m1vegcrw,,Vegetable Crew (Global) (M1A/B)
m1wagon,,Wagon Trail (Maygay) (M1A/B) (set 1)
m1wagona,10442,Wagon Trail (Maygay) (M1A/B) (set 2)
m1wagonb,10442,Wagon Trail (Maygay) (M1A/B) (set 3)
m1wagonc,10442,Wagon Trail (Maygay) (M1A/B) (set 4)
m1winenc,,John Francombe's Winners Enclosure (Maygay) (M1A/B) (set 1)
m1winenca,10446,John Francombe's Winners Enclosure (Maygay) (M1A/B) (set 2)
m1winencb,10446,John Francombe's Winners Enclosure (Maygay) (M1A/B) (set 3)
m1winencc,10446,John Francombe's Winners Enclosure (Maygay) (M1A/B) (set 4)
m1wldzne,,Wild Zone (Maygay) (M1A/B) (set 1)
m1wldznea,10450,Wild Zone (Maygay) (M1A/B) (set 2)
m1wldzneb,10450,Wild Zone (Maygay) (M1A/B) (set 3)
m1wldznec,10450,Wild Zone (Maygay) (M1A/B) (set 4)
m1wldzned,10450,Wild Zone (Maygay) (M1A/B) (set 5)
m1wldznee,10450,Wild Zone (Maygay) (M1A/B) (set 6)
m1wldznef,10450,Wild Zone (Maygay) (M1A/B) (set 7)
m1wldzneg,10450,Wild Zone (Maygay) (M1A/B) (set 8)
m1wldzneh,10450,Wild Zone (Maygay) (M1A/B) (set 9)
m1wldznei,10450,Wild Zone (Maygay) (M1A/B) (set 10)
m1wldznej,10450,Wild Zone (Maygay) (M1A/B) (set 11)
m1wldznek,10450,Wild Zone (Maygay) (M1A/B) (set 12)
m1wldznel,10450,Wild Zone (Maygay) (M1A/B) (set 13)
m1wldznem,10450,Wild Zone (Maygay) (M1A/B) (set 14)
m1wldznen,10450,Wild Zone (Maygay) (M1A/B) (set 15)
m1wldzneo,10450,Wild Zone (Maygay) (M1A/B) (set 16)
m1wldznep,10450,Wild Zone (Maygay) (M1A/B) (set 17)
m1wldzneq,10450,Wild Zone (Maygay) (M1A/B) (set 18)
m1wldzner,10450,Wild Zone (Maygay) (M1A/B) (set 19)
m1wldznes,10450,Wild Zone (Maygay) (M1A/B) (set 20)
m1wotw,,War Of The Worlds (Maygay) (M1A/B) (set 1)
m1wotwa,10470,War Of The Worlds (Maygay) (M1A/B) (set 2)
m1wotwb,10470,War Of The Worlds (Maygay) (M1A/B) (set 3)
m21,6739,21 (Mirco)
m2hilite,,Hi-Lights (Barcrest) (MPU2)
m2svlite,,Silver Lights (Barcrest) (MPU2)
m3acech,,Ace Chase (Bwb) (MPU3)
m3autort,,Autoroute (Barcrest) (MPU3)
m3bankr,,Banker (Bwb) (MPU3)
m3big20j,,Big 20 Joker (Barcrest) (MPU3)
m3biggam,,The Big Game (Barcrest) (MPU3)
m3bigsht,,Big Shot (Barcrest) (MPU3)
m3blkhle,,Black Hole (Barcrest) (MPU3)
m3cabret,,"Cabaret (Barcrest) (MPU3, set 1)"
m3cabreta,10483,"Cabaret (Barcrest) (MPU3, set 2)"
m3cdash,,Cash Dash (Pcp) (MPU3)
m3chase,,Chase It (Bwb) (MPU3)
m3circle,,"Special Circle Club (Barcrest) (MPU3, set 1)"
m3circlea,10487,"Special Circle Club (Barcrest) (MPU3, set 2)"
m3circleb,10487,"Special Circle Club (Barcrest) (MPU3, set 3)"
m3cjoker,,Crazy Joker (Barcrest) (MPU3)
m3cskill,,Circle Skill (Barcrest) (MPU3)
m3cunlim,,Chances Unlimited (Barcrest) (MPU3)
m3fortun,,"Fortune Numbers (Barcrest) (MPU3, set 1)"
m3fortuna,10493,"Fortune Numbers (Barcrest) (MPU3, set 2)"
m3fortund,10493,Fortune Numbers (Barcrest) [Dutch] (MPU3)
m3gaward,,Golden Award (Barcrest) (MPU3)
m3gcrown,,Golden Crowns (Mdm) (MPU3)
m3gmine,,Gold Mine (Bwb) (MPU3)
m3hprvpr,,Hyper Viper (Barcrest) (MPU3)
m3lineup,,Line Up (Barcrest) (MPU3)
m3llotto,,Lucky Lotto (Barcrest) (MPU3)
m3loony,,Loonybin (Pcp) (MPU3)
m3lstrik,,"Lucky Strike Club (Barcrest) (MPU3, set 1)"
