name,cloneOf,description
sfar2,2033,Street Fighter Alpha: Warriors' Dreams (Euro 950627)
sfar3,2033,Street Fighter Alpha: Warriors' Dreams (Euro 950605)
sfau,2033,Street Fighter Alpha: Warriors' Dreams (USA 950627)
sfza,2033,Street Fighter Zero (Asia 950627)
sfzar1,2033,Street Fighter Zero (Asia 950605)
sfzj,2033,Street Fighter Zero (Japan 950727)
sfzjr1,2033,Street Fighter Zero (Japan 950627)
sfzjr2,2033,Street Fighter Zero (Japan 950605)
sfzh,2033,Street Fighter Zero (Hispanic 950718)
sfzhr1,2033,Street Fighter Zero (Hispanic 950627)
sfzb,2033,Street Fighter Zero (Brazil 951109)
sfzbr1,2033,Street Fighter Zero (Brazil 950727)
mmancp2u,1932,"Mega Man: The Power Battle (CPS2, USA 951006, SAMPLE Version)"
mmancp2ur1,1932,"Mega Man: The Power Battle (CPS2, USA 950926, SAMPLE Version)"
mmancp2ur2,1932,"Mega Man: The Power Battle (CPS2, USA 950925, SAMPLE Version)"
rmancp2j,1932,"Rockman: The Power Battle (CPS2, Japan 950922)"
msh,,Marvel Super Heroes (Euro 951024)
mshu,2051,Marvel Super Heroes (USA 951024)
mshj,2051,Marvel Super Heroes (Japan 951117)
mshjr1,2051,Marvel Super Heroes (Japan 951024)
msha,2051,Marvel Super Heroes (Asia 951024)
mshh,2051,Marvel Super Heroes (Hispanic 951117)
mshb,2051,Marvel Super Heroes (Brazil 951117)
mshbr1,2051,Marvel Super Heroes (Brazil 951024)
19xx,,19XX: The War Against Destiny (Euro 960104)
19xxu,2059,19XX: The War Against Destiny (USA 951207)
19xxa,2059,19XX: The War Against Destiny (Asia 960104)
19xxar1,2059,19XX: The War Against Destiny (Asia 951207)
19xxj,2059,"19XX: The War Against Destiny (Japan 960104, yellow case)"
19xxjr1,2059,19XX: The War Against Destiny (Japan 951225)
19xxjr2,2059,19XX: The War Against Destiny (Japan 951207)
19xxh,2059,19XX: The War Against Destiny (Hispanic 951218)
19xxb,2059,19XX: The War Against Destiny (Brazil 951218)
ddsom,,Dungeons &amp; Dragons: Shadow over Mystara (Euro 960619)
ddsomr1,2068,Dungeons &amp; Dragons: Shadow over Mystara (Euro 960223)
ddsomr2,2068,Dungeons &amp; Dragons: Shadow over Mystara (Euro 960209)
ddsomr3,2068,Dungeons &amp; Dragons: Shadow over Mystara (Euro 960208)
ddsomu,2068,Dungeons &amp; Dragons: Shadow over Mystara (USA 960619)
ddsomur1,2068,Dungeons &amp; Dragons: Shadow over Mystara (USA 960209)
ddsomj,2068,Dungeons &amp; Dragons: Shadow over Mystara (Japan 960619)
ddsomjr1,2068,Dungeons &amp; Dragons: Shadow over Mystara (Japan 960206)
ddsomjr2,2068,Dungeons &amp; Dragons: Shadow over Mystara (Japan 960223)
ddsoma,2068,Dungeons &amp; Dragons: Shadow over Mystara (Asia 960619)
ddsomar1,2068,Dungeons &amp; Dragons: Shadow over Mystara (Asia 960208)
ddsomh,2068,Dungeons &amp; Dragons: Shadow over Mystara (Hispanic 960223)
ddsomb,2068,Dungeons &amp; Dragons: Shadow over Mystara (Brazil 960223)
sfa2,,Street Fighter Alpha 2 (Euro 960229)
sfa2u,2081,Street Fighter Alpha 2 (USA 960430)
sfa2ur1,2081,Street Fighter Alpha 2 (USA 960306)
sfz2j,2081,Street Fighter Zero 2 (Japan 960430)
sfz2jr1,2081,Street Fighter Zero 2 (Japan 960227)
sfz2a,2081,Street Fighter Zero 2 (Asia 960227)
sfz2b,2081,Street Fighter Zero 2 (Brazil 960531)
sfz2br1,2081,Street Fighter Zero 2 (Brazil 960304)
sfz2h,2081,Street Fighter Zero 2 (Hispanic 960304)
sfz2n,2081,Street Fighter Zero 2 (Oceania 960229)
sfz2al,,Street Fighter Zero 2 Alpha (Asia 960826)
sfz2alr1,2091,Street Fighter Zero 2 Alpha (Asia 960805)
sfz2alj,2091,Street Fighter Zero 2 Alpha (Japan 960805)
sfz2alh,2091,Street Fighter Zero 2 Alpha (Hispanic 960813)
sfz2alb,2091,Street Fighter Zero 2 Alpha (Brazil 960813)
spf2t,,Super Puzzle Fighter II Turbo (Euro 960529)
spf2tu,2096,Super Puzzle Fighter II Turbo (USA 960620)
spf2xj,2096,Super Puzzle Fighter II X (Japan 960531)
spf2ta,2096,Super Puzzle Fighter II Turbo (Asia 960529)
spf2th,2096,Super Puzzle Fighter II Turbo (Hispanic 960531)
megaman2,,Mega Man 2: The Power Fighters (USA 960708)
megaman2a,2101,Mega Man 2: The Power Fighters (Asia 960708)
rockman2j,2101,Rockman 2: The Power Fighters (Japan 960708)
megaman2h,2101,Mega Man 2: The Power Fighters (Hispanic 960712)
qndream,,Quiz Nanairo Dreams: Nijiirochou no Kiseki (Japan 96086)
xmvsf,,X-Men Vs. Street Fighter (Euro 961004)
xmvsfr1,2106,X-Men Vs. Street Fighter (Euro 960910)
xmvsfu,2106,X-Men Vs. Street Fighter (USA 961023)
xmvsfur1,2106,X-Men Vs. Street Fighter (USA 961004)
xmvsfur2,2106,X-Men Vs. Street Fighter (USA 960910)
xmvsfj,2106,X-Men Vs. Street Fighter (Japan 961023)
xmvsfjr1,2106,X-Men Vs. Street Fighter (Japan 961004)
xmvsfjr2,2106,X-Men Vs. Street Fighter (Japan 960910)
xmvsfjr3,2106,X-Men Vs. Street Fighter (Japan 960909)
xmvsfa,2106,X-Men Vs. Street Fighter (Asia 961023)
xmvsfar1,2106,X-Men Vs. Street Fighter (Asia 961004)
xmvsfar2,2106,X-Men Vs. Street Fighter (Asia 960919)
xmvsfar3,2106,X-Men Vs. Street Fighter (Asia 960910)
xmvsfh,2106,X-Men Vs. Street Fighter (Hispanic 961004)
xmvsfb,2106,X-Men Vs. Street Fighter (Brazil 961023)
batcir,,Battle Circuit (Euro 970319)
batcira,2121,Battle Circuit (Asia 970319)
batcirj,2121,Battle Circuit (Japan 970319)
vsav,,Vampire Savior: The Lord of Vampire (Euro 970519)
vsavu,2124,Vampire Savior: The Lord of Vampire (USA 970519)
vsavj,2124,Vampire Savior: The Lord of Vampire (Japan 970519)
vsava,2124,Vampire Savior: The Lord of Vampire (Asia 970519)
vsavh,2124,Vampire Savior: The Lord of Vampire (Hispanic 970519)
vsavb,2124,Vampire Savior: The Lord of Vampire (Brazil 970519)
mshvsf,,Marvel Super Heroes Vs. Street Fighter (Euro 970625)
mshvsfu,2130,Marvel Super Heroes Vs. Street Fighter (USA 970827)
mshvsfu1,2130,Marvel Super Heroes Vs. Street Fighter (USA 970625)
mshvsfj,2130,Marvel Super Heroes Vs. Street Fighter (Japan 970707)
mshvsfj1,2130,Marvel Super Heroes Vs. Street Fighter (Japan 970702)
mshvsfj2,2130,Marvel Super Heroes Vs. Street Fighter (Japan 970625)
mshvsfh,2130,Marvel Super Heroes Vs. Street Fighter (Hispanic 970625)
mshvsfa,2130,Marvel Super Heroes Vs. Street Fighter (Asia 970625)
mshvsfa1,2130,Marvel Super Heroes Vs. Street Fighter (Asia 970620)
mshvsfb,2130,Marvel Super Heroes Vs. Street Fighter (Brazil 970827)
mshvsfb1,2130,Marvel Super Heroes Vs. Street Fighter (Brazil 970625)
csclub,,Capcom Sports Club (Euro 971017)
csclub1,2141,Capcom Sports Club (Euro 970722)
cscluba,2141,Capcom Sports Club (Asia 970722)
csclubj,2141,Capcom Sports Club (Japan 970722)
csclubjy,2141,"Capcom Sports Club (Japan 970722, yellow case)"
csclubh,2141,Capcom Sports Club (Hispanic 970722)
sgemf,,Super Gem Fighter Mini Mix (USA 970904)
pfghtj,2147,Pocket Fighter (Japan 970904)
sgemfa,2147,Super Gem Fighter: Mini Mix (Asia 970904)
sgemfh,2147,Super Gem Fighter: Mini Mix (Hispanic 970904)
vhunt2,,Vampire Hunter 2: Darkstalkers Revenge (Japan 970929)
vhunt2r1,2151,Vampire Hunter 2: Darkstalkers Revenge (Japan 970913)
vsav2,,Vampire Savior 2: The Lord of Vampire (Japan 970913)
mvsc,,Marvel Vs. Capcom: Clash of Super Heroes (Euro 980123)
mvscr1,2154,Marvel Vs. Capcom: Clash of Super Heroes (Euro 980112)
mvscu,2154,Marvel Vs. Capcom: Clash of Super Heroes (USA 980123)
mvscur1,2154,Marvel Vs. Capcom: Clash of Super Heroes (USA 971222)
mvscj,2154,Marvel Vs. Capcom: Clash of Super Heroes (Japan 980123)
mvscjr1,2154,Marvel Vs. Capcom: Clash of Super Heroes (Japan 980112)
mvscjsing,2154,Marvel Vs. Capcom: Clash of Super Heroes (Japan 980123) (Single PCB)
mvsca,2154,Marvel Vs. Capcom: Clash of Super Heroes (Asia 980123)
mvscar1,2154,Marvel Vs. Capcom: Clash of Super Heroes (Asia 980112)
mvsch,2154,Marvel Vs. Capcom: Clash of Super Heroes (Hispanic 980123)
mvscb,2154,Marvel Vs. Capcom: Clash of Super Heroes (Brazil 980123)
sfa3,,Street Fighter Alpha 3 (Euro 980904)
sfa3u,2165,Street Fighter Alpha 3 (USA 980904)
sfa3ur1,2165,Street Fighter Alpha 3 (USA 980629)
sfa3us,2165,"Street Fighter Alpha 3 (USA 980616, SAMPLE Version)"
sfa3h,2165,Street Fighter Alpha 3 (Hispanic 980904)
sfa3hr1,2165,Street Fighter Alpha 3 (Hispanic 980629)
sfa3b,2165,Street Fighter Alpha 3 (Brazil 980629)
sfz3j,2165,Street Fighter Zero 3 (Japan 980904)
sfz3jr1,2165,Street Fighter Zero 3 (Japan 980727)
sfz3jr2,2165,Street Fighter Zero 3 (Japan 980629)
sfz3a,2165,Street Fighter Zero 3 (Asia 980904)
sfz3ar1,2165,Street Fighter Zero 3 (Asia 980701)
jyangoku,,Jyangokushi: Haoh no Saihai (Japan 990527)
hsf2,,Hyper Street Fighter II: The Anniversary Edition (USA 040202)
hsf2a,2178,Hyper Street Fighter II: The Anniversary Edition (Asia 040202)
hsf2j,2178,Hyper Street Fighter II: The Anniversary Edition (Japan 040202)
hsf2j1,2178,Hyper Street Fighter II: The Anniversary Edition (Japan 031222)
gigawing,,Giga Wing (USA 990222)
gigawingj,2182,Giga Wing (Japan 990223)
gigawinga,2182,Giga Wing (Asia 990222)
gigawingh,2182,Giga Wing (Hispanic 990222)
gigawingb,2182,Giga Wing (Brazil 990222)
mmatrix,,Mars Matrix: Hyper Solid Shooting (USA 000412)
mmatrixa,2187,Mars Matrix: Hyper Solid Shooting (Asia 000412)
mmatrixj,2187,Mars Matrix: Hyper Solid Shooting (Japan 000412)
mpang,,Mighty! Pang (Euro 001010)
mpangr1,2190,Mighty! Pang (Euro 000925)
mpangu,2190,Mighty! Pang (USA 001010)
mpangj,2190,Mighty! Pang (Japan 001011)
mpanga,2190,Mighty! Pang (Asia 001010)
pzloop2,,Puzz Loop 2 (Euro 010302)
pzloop2j,2195,Puzz Loop 2 (Japan 010226)
pzloop2jr1,2195,Puzz Loop 2 (Japan 010205)
choko,,Janpai Puzzle Choukou (Japan 010820)
dimahoo,,Dimahoo (Euro 000121)
dimahoou,2199,Dimahoo (USA 000121)
gmahou,2199,Great Mahou Daisakusen (Japan 000121)
1944,,1944: The Loop Master (Euro 000620)
1944j,2202,1944: The Loop Master (Japan 000620)
1944u,2202,1944: The Loop Master (USA 000620)
progear,,Progear (USA 010117)
progearj,2205,Progear no Arashi (Japan 010117)
progeara,2205,Progear (Asia 010117)
ts2,,Battle Arena Toshinden 2 (USA 951124)
ts2j,2208,Battle Arena Toshinden 2 (JAPAN 951124)
starglad,,Star Gladiator (USA 960627)
sfex,,Street Fighter EX (ASIA 961219)
sfexj,2211,Street Fighter EX (JAPAN 961130)
glpracr,,Gallop Racer (JAPAN Ver 9.01.12)
sfexp,,Street Fighter EX Plus (USA 970311)
sfexpj,2214,Street Fighter EX Plus (JAPAN 970311)
rvschool,,Rival Schools (ASIA 971117)
jgakuen,2216,Justice Gakuen (JAPAN 971117)
tgmj,,Tetris The Grand Master (JAPAN 980710)
sfex2,,Street Fighter EX 2 (JAPAN 980312)
sg2j,,Star Gladiator 2 (JAPAN 980316)
techromn,,Tech Romancer (USA 980914)
kikaioh,2221,Kikaioh (JAPAN 980914)
sfex2p,2219,Street Fighter EX 2 Plus (JAPAN 990611)
strider2,,Strider 2 (USA 991213)
stridr2a,2224,Strider 2 (ASIA 991213)
shiryu2,2224,Strider Hiryu 2 (JAPAN 991213)
glpracr2,,Gallop Racer 2 (USA)
glprac2j,2227,Gallop Racer 2 (JAPAN)
glprac2l,2227,Gallop Racer 2 Link HW (JAPAN)
doapp,,Dead Or Alive ++ (JAPAN)
tondemo,,Tondemo Crisis (JAPAN)
brvblade,,Brave Blade (JAPAN)
beastrzr,,Beastorizer
primrag2,,Primal Rage 2
nbajamex,,NBA Jam Extreme
jdredd,,Judge Dredd (Rev C)
jdreddb,2236,Judge Dredd (Rev B)
sncwgltd,,Sonic Wings Limited (JAPAN)
psyforce,,Psychic Force (JAPAN)
sfchamp,,Super Football Champ (JAPAN)
mgcldate,,Magical Date (JAPAN) set 1
mgcldtea,2241,Magical Date (JAPAN) set 2
raystorm,,Ray Storm (JAPAN)
ftimpcta,,Fighter's Impact Ace (JAPAN)
gdarius,,G-Darius (JAPAN)
gdarius2,2245,G-Darius Ver.2 (JAPAN)
beastrzb,,Beastorizer (bootleg)
tekken,,Tekken (TE4-VER.C)
tekkena,2248,Tekken (TE2-VER.B)
tekkenb,2248,Tekken (TE1-VER.B)
tekken2,,Tekken 2 Ver.B (TES3-VER.B)
tekken2a,2251,Tekken 2 Ver.B (TES2-VER.B)
tekken2b,2251,Tekken 2 (TES2-VER.A)
souledge,,Soul Edge Ver. II (SO4-VER.C)
souledga,2254,Soul Edge (SO3-VER.A)
souledgb,2254,Soul Edge (SO1-VER.A)
dunkmnia,,Dunk Mania (DM1-VER.C)
xevi3dg,,Xevious 3D-G (XV31-VER.A)
primglex,,Prime Goal EX (PG1-VER.A)
danceyes,,Dancing Eyes (DC1-VER.A)
starswep,,Star Sweep (STP1-VER.A)
myangel3,,Kosodate Quiz My Angel 3 (KQT1-VER.A)
tekken3,,Tekken 3 (TET1-VER.E)
soulclbr,,Soul Calibur (SOC1-VER.A)
ehrgeiz,,Ehrgeiz (EG3-VER.A)
mdhorse,,Derby Quiz My Dream Horse (MDH1-VER.A)
fgtlayer,,Fighting Layer (FTL1-VER.A)
pacapp,,Paca Paca Passion (PPP1-VERA)
sws99,,Super World Stadium '99 (SS91-VER.A)
tekkentt,,Tekken Tag Tournament (TEG3-VER.B)
mrdrillr,,Mr Driller (DRI1-VER.A)
aquarush,,Aqua Rush (AQ1-VER.A)
golgo13,,Golgo 13 (GLG1-VER.A)
mrdrilr2,,Mr Driller 2
cryptklr,,Crypt Killer (ver. UAA)
mgakuen,,Mahjong Gakuen
7toitsu,2276,Chi-Toitsu
mgakuen2,,Mahjong Gakuen 2 Gakuen-chou no Fukushuu
pkladies,,Poker Ladies
pkladiel,2279,Poker Ladies (Leprechaun)
dokaben,,Dokaben (Japan)
pang,,Pang (World)
pangb,2282,Pang (bootleg)
bbros,2282,Buster Bros. (US)
pompingw,2282,Pomping World (Japan)
cbasebal,,Capcom Baseball (Japan)
cworld,,Capcom World (Japan)
hatena,,Adventure Quiz 2 Hatena Hatena no Dai-Bouken (Japan)
spang,,Super Pang (World)
sbbros,2289,Super Buster Bros. (US)
mstworld,,Monsters World (bootleg of Super Pang)
marukin,,Super Marukin-Ban
qtono1,,Quiz Tonosama no Yabou (Japan)
qsangoku,,Quiz Sangokushi (Japan)
block,,Block Block (World 911106 Joystick)
blocka,2295,Block Block (World 910910)
blockj,2295,Block Block (Japan 910910)
blockbl,2295,Block Block (bootleg)
capbowl,,Capcom Bowling (set 1)
capbowl2,2299,Capcom Bowling (set 2)
clbowl,2299,Coors Light Bowling
bowlrama,,Bowl-O-Rama
wfortune,,Wheel Of Fortune
wfortuna,2303,Wheel Of Fortune (alternate)
stratab,,Strata Bowling (V3)
stratab1,2305,Strata Bowling (V1)
sstrike,,Super Strike Bowling
gtg,,"Golden Tee Golf (Joystick, v3.1)"
hstennis,,Hot Shots Tennis (V1.1)
hstenn10,2309,Hot Shots Tennis (V1.0)
slikshot,,Slick Shot (V2.2)
sliksh17,2311,Slick Shot (V1.7)
dynobop,,Dyno Bop
arlingtn,,Arlington Horse Racing (v1.21-D)
peggle,,"Peggle (Joystick, v1.0)"
pegglet,2315,"Peggle (Trackball, v1.0)"
rimrockn,,Rim Rockin' Basketball (V2.2)
rimrck20,2317,Rim Rockin' Basketball (V2.0)
rimrck16,2317,Rim Rockin' Basketball (V1.6)
rimrck12,2317,Rim Rockin' Basketball (V1.2)
ninclown,,Ninja Clowns (08-27-91)
gpgolf,,"Golden Par Golf (Joystick, V1.1)"
gtg2,,"Golden Tee Golf II (Trackball, V2.2)"
gtg2t,2323,"Golden Tee Golf II (Trackball, V1.1)"
gtg2j,2323,"Golden Tee Golf II (Joystick, V1.0)"
neckneck,,Neck-n-Neck (v1.2)
timekill,,Time Killers (v1.32)
timek131,2327,Time Killers (v1.31)
hardyard,,Hard Yardage (v1.20)
hardyd10,2329,Hard Yardage (v1.00)
bloodstm,,Blood Storm (v2.22)
bloods22,2331,Blood Storm (v2.20)
bloods21,2331,Blood Storm (v2.10)
bloods11,2331,Blood Storm (v1.10)
pairs,,"Pairs (V1.2, 09-30-94)"
pairsa,2335,Pairs (09-07-94)
drivedge,,Driver's Edge
wcbowl,,World Class Bowling (v1.66)
wcbwl165,2338,World Class Bowling (v1.65)
wcbwl161,2338,World Class Bowling (v1.61)
wcbwl12,2338,World Class Bowling (v1.2)
sftm,,Street Fighter - The Movie (v1.12)
sftm110,2342,Street Fighter - The Movie (v1.10)
sftm111,2342,Street Fighter - The Movie (v1.11)
sftmj,2342,"Street Fighter - The Movie (v1.12N, Japan)"
pubball,,"Power Up Baseball (V1.5, Prototype)"
shufshot,,Shuffleshot (v1.39)
sshot137,2347,Shuffleshot (v1.37)
gt3d,,Golden Tee 3D Golf (v1.93N)
gt97,,Golden Tee '97 (v1.30)
gt98,,Golden Tee '98 (v1.10)
gt99,,Golden Tee '99 (v1.00)
gt2k,,Golden Tee 2K (v1.00)
gtclassc,,Golden Tee Classic (v1.00)
cerberus,,Cerberus
mayhem,,Mayhem 2002
powrplay,,Power Play
wseries,,World Series - The Season
alleymas,,Alley Master
dangerz,,Danger Zone
basebal2,,Baseball The Season II
dblplay,,Super Baseball Double Play Home Run Derby
strkzone,,Strike Zone Baseball
redlin2p,,Redline Racer (2 players)
quarterb,,Quarterback
quartrba,2365,Quarterback (set 2)
viper,,Viper
teamqb,,John Elway's Team Quarterback
teamqb2,2368,John Elway's Team Quarterback (set 2)
aafb,,All American Football (rev E)
aafbd2p,2370,"All American Football (rev D, 2 Players)"
aafbc,2370,All American Football (rev C)
aafbb,2370,All American Football (rev B)
offroad,,Ironman Stewart's Super Off-Road
offroadt,,Ironman Stewart's Super Off-Road Track Pack
pigout,,Pigout
pigouta,2376,Pigout (alternate)
ataxx,,Ataxx (set 1)
ataxxa,2378,Ataxx (set 2)
ataxxj,2378,Ataxx (Japan)
wsf,,World Soccer Finals
indyheat,,Danny Sullivan's Indy Heat
brutforc,,Brute Force
asylum,,Asylum (prototype)
blockade,,Blockade
comotion,,Comotion
hustle,,Hustle
blasto,,Blasto
mineswpr,,Minesweeper
depthch,,Depthcharge
depthv1,2390,Depthcharge (older)
subhunt,2390,Sub Hunter
safari,,Safari
frogs,,Frogs
sspaceat,,Space Attack (upright)
sspacat2,2395,"Space Attack (upright, older)"
sspacatc,2395,Space Attack (cocktail)
sspacaho,,Space Attack - Head On
headon,,Head On (2 players)
headonb,2399,Head On (1 player)
headon2,,Head On 2
invho2,,Invinco - Head On 2
samurai,,Samurai
invinco,,Invinco
invds,,Invinco - Deep Scan
tranqgun,,Tranquilizer Gun
spacetrk,,Space Trek (upright)
sptrekct,2407,Space Trek (cocktail)
carnival,,Carnival (upright)
carnvckt,2409,Carnival (cocktail)
brdrlinb,,Borderline (bootleg)
digger,,Digger
pulsar,,Pulsar
heiankyo,,Heiankyo Alien
alphaho,,Alpha Fighter - Head On
spacfury,,Space Fury (revision C)
spacfura,2416,Space Fury (revision A)
zektor,,Zektor (revision B)
tacscan,,Tac-Scan
elim2,,"Eliminator (2 Players, set 1)"
elim2a,2420,"Eliminator (2 Players, set 2)"
elim4,2420,Eliminator (4 Players)
startrek,,Star Trek
astrob,,Astro Blaster (version 3)
astrob2,2424,Astro Blaster (version 2)
astrob1,2424,Astro Blaster (version 1)
005,,005
monsterb,,Monster Bash
spaceod,,Space Odyssey
pignewt,,Pig Newton (version C)
pignewta,2430,Pig Newton (version A)
sindbadm,,Sindbad Mystery
zaxxon,,Zaxxon (set 1)
zaxxon2,2433,Zaxxon (set 2)
zaxxonb,2433,Jackson
szaxxon,,Super Zaxxon
futspy,,Future Spy
razmataz,,Razzmatazz
ixion,,Ixion (prototype)
congo,,"Congo Bongo (Rev C, 2 board stack)"
tiptop,2440,Tip Top (3 board stack)
chboxing,,Champion Boxing
chwrestl,,Champion Pro Wrestling
dokidoki,,Doki Doki Penguin Land
starjack,,Star Jacker (Sega)
starjacs,2445,Star Jacker (Stern)
regulus,,Regulus (New Ver.)
reguluso,2447,Regulus (Old Ver.)
regulusu,2447,Regulus (not encrypted)
upndown,,Up'n Down
upndownu,2450,Up'n Down (not encrypted)
mrviking,,Mister Viking
mrvikngj,2452,Mister Viking (Japan)
swat,,SWAT
flicky,,Flicky (128k Ver.)
flickyo,2455,Flicky (64k Ver.)
wmatch,,Water Match
bullfgt,,Bullfight
thetogyu,2458,The Togyu (Japan)
spatter,,Spatter
ssanchan,2460,Sanrin San Chan (Japan)
pitfall2,,Pitfall II
pitfallu,2462,Pitfall II (not encrypted)
seganinj,,Sega Ninja
seganinu,2464,Sega Ninja (not encrypted)
nprinces,2464,Ninja Princess (64k Ver. bootleg[Q])
nprincso,2464,Ninja Princess (128k Ver.)
nprincsu,2464,Ninja Princess (64k Ver. not encrypted)
nprincsb,2464,Ninja Princess (128k Ver. bootleg[Q])
imsorry,,I'm Sorry (US)
imsorryj,2470,Gonbee no I'm Sorry (Japan)
teddybb,,TeddyBoy Blues (New Ver.)
teddybbo,2472,TeddyBoy Blues (Old Ver.)
hvymetal,,Heavy Metal
myhero,,My Hero (US)
sscandal,2475,Seishun Scandal (Japan)
myherok,2475,My Hero (Korea)
shtngmst,,Shooting Master
chplft,,Choplifter
chplftb,2479,Choplifter (alternate)
chplftbl,2479,Choplifter (bootleg)
4dwarrio,,4-D Warriors
brain,,Brain
raflesia,,Rafflesia
wboy,,"Wonder Boy (set 1, new encryption)"
wboyo,2485,"Wonder Boy (set 1, old encryption)"
wboy2,2485,Wonder Boy (set 2)
wboy2u,2485,Wonder Boy (set 2 not encrypted)
wboy3,2485,Wonder Boy (set 3)
wboyu,2485,Wonder Boy (not encrypted)
wbdeluxe,2485,Wonder Boy Deluxe
gardia,,Gardia
gardiab,2492,Gardia (bootleg)
noboranb,,Noboranka (Japan)
blockgal,,Block Gal
blckgalb,2495,Block Gal (bootleg)
tokisens,,Toki no Senshi - Chrono Soldier
wbml,,Wonder Boy in Monster Land (Japan New Ver.)
wbmljo,2498,Wonder Boy in Monster Land (Japan Old Ver.)
wbmljb,2498,Wonder Boy in Monster Land (Japan not encrypted)
wbmlvc,2498,"Wonder Boy in Monster Land (English, Virtual Console)"
wbmlb,2498,Wonder Boy in Monster Land
dakkochn,,DakkoChan Jansoh
ufosensi,,Ufo Senshi Yohko Chan
ufosensb,2504,Ufo Senshi Yohko Chan (not encrypted)
hangonjr,,Hang-On Jr.
transfrm,,Transformer
astrofl,2507,Astro Flash (Japan)
ridleofp,,Riddle of Pythagoras (Japan)
megrescu,,Megumi Rescue
opaopa,,"Opa Opa (MC-8123, 317-0042)"
opaopan,2511,"Opa Opa (Rev A, unprotected)"
tetrisse,,"Tetris (Japan, System E)"
slapshtr,,Slap Shooter
fantzn2,,Fantasy Zone 2
turbo,,Turbo
turboa,2516,Turbo (encrypted set 1)
turbob,2516,Turbo (encrypted set 2)
subroc3d,,Subroc-3D
buckrog,,Buck Rogers - Planet of Zoom
buckrogn,2520,Buck Rogers - Planet of Zoom (not encrypted)
kopunch,,KO Punch
suprloco,,Super Locomotive
dotrikun,,Dottori Kun (new version)
dotriku2,2524,Dottori Kun (old version)
dotriman,2524,Dottori-Man Jr.
spcpostn,,Space Position (Japan)
angelkds,,Angel Kids (Japan)
calorie,,Calorie Kun vs Moguranian
calorieb,2529,Calorie Kun vs Moguranian (bootleg)
alexkidd,,"Alex Kidd: The Lost Stars (set 2, unprotected)"
aliensya,2587,Alien Syndrome (set 2)
aliensyb,2587,Alien Syndrome (set 3)
aliensyj,2587,Alien Syndrome (Japan)
astorm,,Alien Storm
astorm2p,2535,Alien Storm (2 Player)
aurail1,2594,"Aurail (set 2, World) (FD1089B 317-0168)"
aurailj,2594,"Aurail (set 1, Japan) (FD1089A 317-0167)"
bayrouta,2597,Bay Route (set 2)
bayrtbl1,2597,Bay Route (bootleg set 1)
bayrtbl2,2597,Bay Route (bootleg set 2)
enduror,,Enduro Racer
eswat,,E-Swat - Cyber Police
fpoint,,Flash Point
